# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1024.0000 M919 10000 3 484.0000 S91 P102 291 N S91->C154->C143->P102
1024.1000 M158 10000 3 544.1000 S15 P102 290 N S15->C154->C143->P102
1024.2000 M279 10000 4 484.2000 S27 P102 291 N S27->C173->S39->C143->P102
1024.3000 M794 10000 6 784.3000 S79 P102 286 N S79->C124->C106->S91->C154->C143->P102
1024.4000 M562 10000 2 904.4000 S56 P102 284 N S56->C143->P102
1024.5000 M763 10000 5 844.5000 S76 P102 285 N S76->C162->S91->C154->C143->P102
1024.6000 M546 10000 6 664.6000 S54 P102 288 N S54->C116->C151->C142->S39->C143->P102
1024.7000 M944 10000 6 784.7000 S94 P102 286 N S94->C124->C106->S91->C154->C143->P102
1024.8000 M497 10000 3 604.8000 S49 P102 289 N S49->C154->C143->P102
1072.6000 M826 10000 4 712.6000 S82 P102 288 N S82->C160->C107->C132->P102
1072.7000 M597 10000 4 652.7000 S59 P102 289 N S59->C160->C107->C132->P102
1072.8000 M595 10000 4 772.8000 S59 P102 287 N S59->C160->C107->C132->P102
1082.7000 M874 10000 4 842.7000 S87 P104 285 N S87->C134->S44->C158->P104
1082.8000 M973 10000 4 902.8000 S97 P104 284 N S97->C112->C169->C158->P104
1082.9000 M245 10000 2 782.9000 S24 P104 286 N S24->C158->P104
1083.0000 M897 10000 4 663.0000 S89 P104 288 N S89->C112->C141->C158->P104
1083.1000 M835 10000 4 783.1000 S83 P104 286 N S83->C112->C169->C158->P104
1083.2000 M501 10000 5 1023.2000 S50 P104 282 N S50->C171->C134->S44->C158->P104
1083.3000 M441 10000 2 1023.3000 S44 P104 282 N S44->C158->P104
1083.4000 M34 10000 4 843.4000 S3 P104 285 N S3->C112->C169->C158->P104
1083.5000 M555 10000 2 783.5000 S55 P104 286 N S55->C158->P104
1083.6000 M893 10000 4 903.6000 S89 P104 284 N S89->C112->C141->C158->P104
1086.9000 M399 10000 5 546.9000 S39 P100 290 N S39->C173->C138->S23->C162->P100
1087.0000 M57 10000 4 667.0000 S5 P100 288 N S5->C149->S23->C162->P100
1087.1000 M49 10000 4 547.1000 S4 P100 290 N S4->C138->S23->C162->P100
1087.2000 M58 10000 4 607.2000 S5 P100 289 N S5->C149->S23->C162->P100
1087.3000 M642 10000 4 967.3000 S64 P100 283 N S64->C119->S23->C162->P100
1098.6000 M321 10000 6 1038.6000 S32 P102 282 N S32->C130->S5->C149->C152->C118->P102
1098.7000 M54 10000 5 858.7000 S5 P102 285 N S5->C110->C149->C152->C118->P102
1098.8000 M505 10000 5 798.8000 S50 P102 286 N S50->C110->C149->C152->C118->P102
1098.9000 M645 10000 6 798.9000 S64 P102 286 N S64->C119->S5->C149->C152->C118->P102
1099.0000 M875 10000 6 799.0000 S87 P102 286 N S87->C134->C165->C149->C152->C118->P102
1099.1000 M3710 10000 3 499.1000 S37 P102 291 N S37->C152->C118->P102
1099.2000 M644 10000 6 859.2000 S64 P102 285 N S64->C119->S5->C149->C152->C118->P102
1099.3000 M503 10000 5 919.3000 S50 P102 284 N S50->C110->C149->C152->C118->P102
1099.4000 M502 10000 5 979.4000 S50 P102 283 N S50->C110->C149->C152->C118->P102
1099.5000 M371 10000 3 1039.5000 S37 P102 282 N S37->C152->C118->P102
1099.6000 M53 10000 5 919.6000 S5 P102 284 N S5->C110->C149->C152->C118->P102
1099.7000 M649 10000 6 559.7000 S64 P102 290 N S64->C119->S5->C149->C152->C118->P102
1101.4000 M892 10000 6 981.4000 S89 P104 283 N S89->C112->C169->C158->S64->C115->P104
1101.5000 M975 10000 6 801.5000 S97 P104 286 N S97->C112->C169->C158->S64->C115->P104
1101.6000 M574 10000 3 861.6000 S57 P104 285 N S57->C125->C115->P104
1101.7000 M23 10000 2 921.7000 S2 P104 284 N S2->C115->P104
1101.8000 M654 10000 2 861.8000 S65 P104 285 N S65->C115->P104
1101.9000 M891 10000 7 1041.9000 S89 P104 282 N S89->C112->C169->C141->C158->S64->C115->P104
1102.0000 M651 10000 2 1042.0000 S65 P104 282 N S65->C115->P104
1102.1000 M976 10000 6 742.1000 S97 P104 287 N S97->C112->C169->C158->S64->C115->P104
1102.2000 M627 10000 3 682.2000 S62 P104 288 N S62->C125->C115->P104
1102.3000 M721 10000 3 1042.3000 S72 P104 282 N S72->C125->C115->P104
1108.8000 M322 10000 4 988.8000 S32 P100 283 N S32->C130->S5->C149->P100
1108.9000 M324 10000 4 868.9000 S32 P100 285 N S32->C130->S5->C149->P100
1109.0000 M872 10000 4 989.0000 S87 P100 283 N S87->C171->C165->C149->P100
1109.1000 M995 10000 4 809.1000 S99 P100 286 N S99->C130->S5->C149->P100
1109.2000 M486 10000 5 749.2000 S48 P100 287 N S48->C143->C173->S21->C149->P100
1143.2000 M422 10000 5 1023.2000 S42 P100 282 N S42->C145->C110->S5->C138->P100
1157.9000 M11 10000 2 1097.9000 S1 P104 281 N S1->C115->P104
1158.0000 M19 10000 2 618.0000 S1 P104 289 N S1->C115->P104
1213.2000 M611 10000 2 1153.2000 S61 P101 280 N S61->C140->P101
1213.3000 M641 10000 3 1153.3000 S64 P101 280 N S64->C130->C140->P101
1213.4000 M365 10000 3 913.4000 S36 P101 284 N S36->C117->C140->P101
1213.5000 M125 10000 3 913.5000 S12 P101 284 N S12->C117->C140->P101
1213.6000 M9910 10000 3 613.6000 S99 P101 289 N S99->C130->C140->P101
1213.7000 M367 10000 3 793.7000 S36 P101 286 N S36->C117->C140->P101
1213.8000 M4010 10000 2 613.8000 S40 P101 289 N S40->C140->P101
1213.9000 M992 10000 3 1093.9000 S99 P101 281 N S99->C130->C140->P101
1214.0000 M999 10000 3 674.0000 S99 P101 288 N S99->C130->C140->P101
1214.1000 M55 10000 3 914.1000 S5 P101 284 N S5->C130->C140->P101
1316.7000 M7510 10000 3 716.7000 S75 P100 288 N S75->S95->C156->P100
1383.9000 M838 10000 4 903.9000 S83 P100 284 N S83->C112->C169->C158->P100
1384.0000 M327 10000 2 964.0000 S32 P100 283 N S32->C158->P100
1384.1000 M558 10000 2 904.1000 S55 P100 284 N S55->C158->P100
1384.2000 M971 10000 2 1324.2000 S97 P100 277 N S97->C158->P100
1384.3000 M442 10000 2 1264.3000 S44 P100 278 N S44->C158->P100
1384.4000 M35 10000 4 1084.4000 S3 P100 281 N S3->C112->C169->C158->P100
1384.5000 M894 10000 4 1144.5000 S89 P100 280 N S89->C112->C141->C158->P100
1384.6000 M3210 10000 2 784.6000 S32 P100 286 N S32->C158->P100
1384.7000 M972 10000 2 1264.7000 S97 P100 278 N S97->C158->P100
1384.8000 M449 10000 2 844.8000 S44 P100 285 N S44->C158->P100
1412.3000 M374 10000 2 1172.3000 S37 P104 280 N S37->C138->P104
1412.4000 M2310 10000 4 812.4000 S23 P104 286 N S23->C121->S5->C138->P104
1412.5000 M278 10000 3 932.5000 S27 P104 284 N S27->C132->C138->P104
1412.6000 M911 10000 5 1352.6000 S91 P104 277 N S91->C142->S48->C172->C138->P104
1412.7000 M202 10000 5 1292.7000 S20 P104 278 N S20->C108->P102->C132->C138->P104
1412.8000 M98 10000 6 932.8000 S9 P104 284 N S9->C107->S85->C148->C132->C138->P104
1412.9000 M265 10000 3 1112.9000 S26 P104 281 N S26->C132->C138->P104
1413.0000 M419 10000 3 873.0000 S41 P100 285 N S41->C129->C173->P100
1413.0000 M592 10000 4 1293.0000 S59 P104 278 N S59->C108->C132->C138->P104
1413.1000 M275 10000 4 1113.1000 S27 P104 281 N S27->C172->S81->C138->P104
1413.1000 M66 10000 6 1053.1000 S6 P100 282 N S6->C116->S95->C156->S21->C173->P100
1413.2000 M6910 10000 5 813.2000 S69 P100 286 N S69->C135->C156->S21->C173->P100
1413.2000 M857 10000 5 993.2000 S85 P104 283 N S85->C148->C108->C132->C138->P104
1413.3000 M411 10000 6 1353.3000 S41 P100 277 N S41->C167->C122->C156->S21->C173->P100
1413.3000 M876 10000 4 1053.3000 S87 P104 282 N S87->C165->C149->C138->P104
1413.4000 M518 10000 5 933.4000 S51 P100 284 N S51->C135->C156->S21->C173->P100
1413.4000 M453 10000 6 1233.4000 S45 P104 279 N S45->C107->S85->C148->C132->C138->P104
1413.5000 M547 10000 6 993.5000 S54 P100 283 N S54->C116->S95->C156->S21->C173->P100
1413.6000 M959 10000 3 873.6000 S95 P100 285 N S95->C156->C173->P100
1413.7000 M121 10000 6 1353.7000 S12 P100 277 N S12->C146->C122->C156->S21->C173->P100
1413.8000 M161 10000 5 1353.8000 S16 P100 277 N S16->C157->C156->S21->C173->P100
1413.9000 M6010 10000 3 813.9000 S60 P100 286 N S60->C156->C173->P100
1414.0000 M381 10000 6 1354.0000 S38 P100 277 N S38->C146->C122->C156->S21->C173->P100
1414.1000 M102 10000 7 1294.1000 S10 P100 278 N S10->C174->S69->C135->C156->S21->C173->P100
1414.2000 M544 10000 6 1174.2000 S54 P100 280 N S54->C116->S95->C156->S21->C173->P100
1414.3000 M696 10000 5 1054.3000 S69 P100 282 N S69->C135->C156->S21->C173->P100
1414.4000 M514 10000 5 1174.4000 S51 P100 280 N S51->C135->C156->S21->C173->P100
1414.5000 M542 10000 6 1294.5000 S54 P100 278 N S54->C116->S95->C156->S21->C173->P100
1414.6000 M568 10000 5 934.6000 S56 P100 284 N S56->C143->S39->C118->C173->P100
1414.7000 M664 10000 3 1174.7000 S66 P100 280 N S66->C156->C173->P100
1414.8000 M663 10000 5 1234.8000 S66 P100 279 N S66->C135->C156->S21->C173->P100
1414.9000 M412 10000 3 1294.9000 S41 P100 278 N S41->C129->C173->P100
1415.0000 M693 10000 5 1235.0000 S69 P100 279 N S69->C135->C156->S21->C173->P100
1415.1000 M512 10000 7 1295.1000 S51 P100 278 N S51->C163->S69->C135->C156->S21->C173->P100
1415.2000 M566 10000 5 1055.2000 S56 P100 282 N S56->C143->S39->C118->C173->P100
1415.3000 M603 10000 5 1235.3000 S60 P100 279 N S60->C157->C156->S21->C173->P100
1415.4000 M171 10000 6 1355.4000 S17 P100 277 N S17->C167->C122->C156->S21->C173->P100
1427.3000 M753 10000 3 1247.3000 S75 P102 279 N S75->S95->C174->P102
1427.4000 M5410 10000 2 827.4000 S54 P102 286 N S54->C174->P102
1427.5000 M958 10000 2 947.5000 S95 P102 284 N S95->C174->P102
1427.6000 M695 10000 2 1127.6000 S69 P102 281 N S69->C174->P102
1427.7000 M956 10000 2 1067.7000 S95 P102 282 N S95->C174->P102
1427.8000 M662 10000 6 1307.8000 S66 P102 278 N S66->C120->C135->C156->C116->C174->P102
1427.9000 M606 10000 3 1067.9000 S60 P102 282 N S60->C156->C174->P102
1428.0000 M163 10000 5 1248.0000 S16 P102 279 N S16->C157->C156->C116->C174->P102
1428.1000 M933 10000 4 1248.1000 S93 P102 279 N S93->C144->C163->C174->P102
1428.2000 M936 10000 4 1068.2000 S93 P102 282 N S93->C144->C139->C174->P102
1428.3000 M935 10000 4 1128.3000 S93 P102 281 N S93->C144->C139->C174->P102
1450.0000 M362 10000 6 1330.0000 S36 P102 277 N S36->C146->C122->C156->S21->C172->P102
1454.4000 M9210 10000 3 854.4000 S92 P102 285 N S92->C107->C143->P102
1454.5000 M926 10000 3 1094.5000 S92 P102 281 N S92->C107->C143->P102
1524.1000 M979 10000 3 984.1000 S97 P104 283 N S97->C134->C112->P104
1524.2000 M996 10000 4 1164.2000 S99 P104 280 N S99->C130->C119->C112->P104
1524.3000 M978 10000 3 1044.3000 S97 P104 282 N S97->C134->C112->P104
1524.4000 M510 10000 3 924.4000 S5 P104 284 N S5->C119->C112->P104
1524.5000 M997 10000 4 1104.5000 S99 P104 281 N S99->C130->C119->C112->P104
1604.3000 M552 10000 4 1484.3000 S55 P103 275 N S55->C134->C126->C131->P103
1604.4000 M831 10000 3 1544.4000 S83 P103 274 N S83->C126->C131->P103
1623.6000 M9610 10000 2 1023.6000 S96 P103 282 N S96->C131->P103
1623.7000 M966 10000 2 1263.7000 S96 P103 278 N S96->C131->P103
1648.5000 M68 10000 3 1168.5000 S6 P102 280 N S6->C106->C154->P102
1648.6000 M69 10000 3 1108.6000 S6 P102 281 N S6->C106->C154->P102
1668.1000 M556 10000 3 1308.1000 S55 P103 278 N S55->C134->C126->P103
1793.0000 M111 10000 5 1733.0000 S11 P102 271 N S11->C146->C129->C174->C106->P102
1793.1000 M305 10000 6 1493.1000 S30 P102 275 N S30->C166->S41->C129->C174->C106->P102
1793.2000 M118 10000 5 1313.2000 S11 P102 278 N S11->C146->C129->C174->C106->P102
1806.6000 M489 10000 3 1266.6000 S48 P100 278 N S48->C154->C160->P100
1806.7000 M942 10000 6 1686.7000 S94 P100 271 N S94->C124->C106->S91->C154->C160->P100
1806.8000 M946 10000 6 1446.8000 S94 P100 275 N S94->C124->C106->S91->C154->C160->P100
1806.9000 M934 10000 7 1566.9000 S93 P100 273 N S93->C144->C139->C174->C172->C154->C160->P100
1807.0000 M561 10000 4 1747.0000 S56 P100 270 N S56->C143->C154->C160->P100
1807.1000 M4810 10000 3 1207.1000 S48 P100 279 N S48->C154->C160->P100
1941.5000 M908 10000 5 1461.5000 S90 P100 275 N S90->C145->C165->S23->C156->P100
1941.6000 M310 10000 4 1341.6000 S3 P100 277 N S3->C134->C112->C156->P100
1941.7000 M37 10000 4 1521.7000 S3 P100 274 N S3->C134->C112->C156->P100
1941.8000 M02 10000 7 1821.8000 S0 P100 269 N S0->C136->S90->C145->C165->S23->C156->P100
1941.9000 M738 10000 7 1461.9000 S73 P100 275 N S73->C136->S90->C145->C165->S23->C156->P100
1942.0000 M736 10000 7 1582.0000 S73 P100 273 N S73->C136->S90->C145->C165->S23->C156->P100
1989.9000 M504 10000 6 1749.9000 S50 P104 270 N S50->C110->C149->C165->S5->C121->P104
1990.0000 M233 10000 2 1810.0000 S23 P104 269 N S23->C121->P104
1990.1000 M45 10000 4 1690.1000 S4 P104 271 N S4->C138->S23->C121->P104
2066.5000 M553 10000 4 1886.5000 S55 P102 268 N S55->C134->C158->C160->P102
2066.6000 M243 10000 3 1886.6000 S24 P102 268 N S24->C158->C160->P102
2066.7000 M43 10000 5 1886.7000 S4 P102 268 N S4->C138->S23->C162->C160->P102
2066.8000 M429 10000 6 1526.8000 S42 P102 274 N S42->C145->C110->S5->C138->C160->P102
2066.9000 M234 10000 3 1826.9000 S23 P102 269 N S23->C162->C160->P102
2067.0000 M898 10000 5 1587.0000 S89 P102 273 N S89->C112->C141->C158->C160->P102
2067.1000 M325 10000 3 1767.1000 S32 P102 270 N S32->C158->C160->P102
2067.2000 M559 10000 3 1527.2000 S55 P102 274 N S55->C158->C160->P102
2067.3000 M833 10000 7 1887.3000 S83 P102 268 N S83->C126->S89->C112->C169->C158->C160->P102
2067.4000 M907 10000 5 1647.4000 S90 P102 272 N S90->C145->C165->C135->C160->P102
2067.5000 M447 10000 3 1647.5000 S44 P102 272 N S44->C158->C160->P102
2067.6000 M328 10000 3 1587.6000 S32 P102 273 N S32->C158->C160->P102
2067.7000 M444 10000 3 1827.7000 S44 P102 269 N S44->C158->C160->P102
2067.8000 M583 10000 6 1887.8000 S58 P102 268 N S58->C145->C110->S5->C138->C160->P102
2067.9000 M12 10000 5 1947.9000 S1 P102 267 N S1->C138->C165->C135->C160->P102
2068.0000 M446 10000 3 1708.0000 S44 P102 271 N S44->C158->C160->P102
2068.1000 M4410 10000 3 1468.1000 S44 P102 275 N S44->C158->C160->P102
2068.2000 M239 10000 3 1528.2000 S23 P102 274 N S23->C162->C160->P102
2068.3000 M9010 10000 5 1468.3000 S90 P102 275 N S90->C145->C165->C135->C160->P102
2068.4000 M47 10000 5 1648.4000 S4 P102 272 N S4->C138->S23->C162->C160->P102
2157.0000 M402 10000 2 2037.0000 S40 P101 266 N S40->C140->P101
2157.1000 M708 10000 2 1677.1000 S70 P101 272 N S70->C140->P101
2157.2000 M706 10000 2 1797.2000 S70 P101 270 N S70->C140->P101
2157.3000 M701 10000 2 2097.3000 S70 P101 265 N S70->C140->P101
2157.4000 M404 10000 2 1917.4000 S40 P101 268 N S40->C140->P101
2157.5000 M705 10000 2 1857.5000 S70 P101 269 N S70->C140->P101
2157.6000 M638 10000 3 1677.6000 S63 P101 272 N S63->C117->C140->P101
2157.7000 M634 10000 3 1917.7000 S63 P101 268 N S63->C117->C140->P101
2157.8000 M361 10000 3 2097.8000 S36 P101 265 N S36->C117->C140->P101
2157.9000 M615 10000 2 1857.9000 S61 P101 269 N S61->C140->P101
2158.0000 M643 10000 3 1978.0000 S64 P101 267 N S64->C130->C140->P101
2177.4000 M613 10000 4 1997.4000 S61 P100 266 N S61->C142->S5->C165->P100
2177.5000 M248 10000 4 1697.5000 S24 P100 271 N S24->C142->S5->C165->P100
2177.6000 M210 10000 4 1577.6000 S2 P100 273 N S2->C115->C153->C165->P100
2177.7000 M866 10000 3 1817.7000 S86 P100 269 N S86->C153->C165->P100
2177.8000 M17 10000 4 1757.8000 S1 P100 270 N S1->C138->S5->C165->P100
2177.9000 M18 10000 4 1697.9000 S1 P100 271 N S1->C138->S5->C165->P100
2178.0000 M867 10000 3 1758.0000 S86 P100 270 N S86->C153->C165->P100
2178.1000 M22 10000 3 2058.1000 S2 P100 265 N S2->C153->C165->P100
2178.2000 M21 10000 3 2118.2000 S2 P100 264 N S2->C153->C165->P100
2178.3000 M6410 10000 4 1578.3000 S64 P100 273 N S64->C142->S5->C165->P100
2178.4000 M865 10000 3 1878.4000 S86 P100 268 N S86->C153->C165->P100
2182.4000 M25 10000 4 1882.4000 S2 P101 268 N S2->C115->S55->C121->P101
2182.5000 M647 10000 4 1762.5000 S64 P101 270 N S64->C119->S5->C121->P101
2182.6000 M836 10000 6 1822.6000 S83 P101 269 N S83->C112->S89->C141->S55->C121->P101
2182.7000 M51 10000 2 2122.7000 S5 P101 264 N S5->C121->P101
2182.8000 M443 10000 4 2002.8000 S44 P101 266 N S44->C158->S55->C121->P101
2182.9000 M36 10000 5 1822.9000 S3 P101 269 N S3->C134->C171->S55->C121->P101
2183.0000 M974 10000 6 1943.0000 S97 P101 267 N S97->C112->C169->C171->S55->C121->P101
2183.1000 M15 10000 4 1883.1000 S1 P101 268 N S1->C115->P104->C121->P101
2183.2000 M832 10000 6 2063.2000 S83 P101 265 N S83->C112->C169->C171->S55->C121->P101
2183.3000 M16 10000 4 1823.3000 S1 P101 269 N S1->C115->P104->C121->P101
2183.4000 M557 10000 2 1763.4000 S55 P101 270 N S55->C121->P101
2183.5000 M554 10000 2 1943.5000 S55 P101 267 N S55->C121->P101
2183.6000 M329 10000 4 1643.6000 S32 P101 272 N S32->C112->P104->C121->P101
2183.7000 M24 10000 4 1943.7000 S2 P101 267 N S2->C115->S55->C121->P101
2183.8000 M29 10000 6 1643.8000 S2 P101 272 N S2->C115->C153->C141->S55->C121->P101
2183.9000 M895 10000 6 1883.9000 S89 P101 268 N S89->C112->C169->C171->S55->C121->P101
2184.0000 M551 10000 2 2124.0000 S55 P101 264 N S55->C121->P101
2184.1000 M881 10000 5 2124.1000 S88 P101 264 N S88->C152->P100->C130->C121->P101
2184.2000 M5510 10000 2 1584.2000 S55 P101 273 N S55->C121->P101
2184.3000 M863 10000 4 2004.3000 S86 P101 266 N S86->C153->S44->C121->P101
2184.4000 M27 10000 4 1764.4000 S2 P101 270 N S2->C153->S55->C121->P101
2387.5000 M909 10000 5 1847.5000 S90 P102 269 N S90->C145->C165->S23->C156->P102
2387.6000 M6510 10000 4 1787.6000 S65 P102 270 N S65->C119->C112->C156->P102
2387.7000 M656 10000 4 2027.7000 S65 P102 266 N S65->C119->C112->C156->P102
2387.8000 M38 10000 4 1907.8000 S3 P102 268 N S3->C134->C112->C156->P102
2387.9000 M652 10000 4 2267.9000 S65 P102 262 N S65->C119->C112->C156->P102
2435.4000 M7110 10000 3 1835.4000 S71 P102 269 N S71->C129->C107->P102
2435.5000 M716 10000 3 2075.5000 S71 P102 265 N S71->C129->C107->P102
2457.3000 M543 10000 3 2277.3000 S54 P104 262 N S54->C174->C130->P104
2457.4000 M584 10000 6 2217.4000 S58 P104 263 N S58->C145->C110->S5->C138->C130->P104
2457.5000 M481 10000 4 2397.5000 S48 P104 260 N S48->C172->C138->C130->P104
2457.6000 M609 10000 4 1917.6000 S60 P104 268 N S60->C156->C138->C130->P104
2457.7000 M261 10000 5 2397.7000 S26 P104 260 N S26->C142->C132->C138->C130->P104
2457.8000 M901 10000 6 2397.8000 S90 P104 260 N S90->C145->C110->S5->C138->C130->P104
2457.9000 M916 10000 4 2097.9000 S91 P104 265 N S91->C132->C138->C130->P104
2458.0000 M765 10000 5 2158.0000 S76 P104 264 N S76->C160->P100->C138->C130->P104
2458.1000 M912 10000 6 2338.1000 S91 P104 261 N S91->C142->S48->C172->C138->C130->P104
2458.2000 M295 10000 5 2158.2000 S29 P104 264 N S29->C172->S81->C138->C130->P104
2458.3000 M697 10000 5 2038.3000 S69 P104 266 N S69->C135->C156->C138->C130->P104
2458.4000 M193 10000 2 2278.4000 S19 P104 262 N S19->C130->P104
