# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
765.1000 M556 10000 3 405.1000 S55 P103 293 N S55->C115->C208->P103
765.7000 M858 10000 2 285.7000 S85 P102 295 N S85->C221->P102
771.8000 M298 10000 2 291.8000 S29 P102 295 N S29->C212->P102
771.9000 M716 10000 4 411.9000 S71 P102 293 N S71->C204->C216->C212->P102
772.0000 M279 10000 2 232.0000 S27 P102 296 N S27->C212->P102
772.1000 M277 10000 3 352.1000 S27 P102 294 N S27->C212->C162->P102
772.2000 M297 10000 3 352.2000 S29 P102 294 N S29->C212->C162->P102
808.4000 M9610 10000 2 208.4000 S96 P103 296 N S96->C227->P103
836.6000 M554 10000 3 596.6000 S55 P101 290 N S55->C233->C215->P101
836.7000 M708 10000 2 356.7000 S70 P101 294 N S70->C215->P101
836.8000 M246 10000 7 476.8000 S24 P101 292 N S24->C115->C169->C197->C159->C233->C215->P101
836.9000 M32 10000 4 716.9000 S3 P101 288 N S3->C159->C233->C215->P101
837.0000 M832 10000 4 717.0000 S83 P101 288 N S83->C228->C164->C215->P101
837.1000 M706 10000 2 477.1000 S70 P101 292 N S70->C215->P101
837.2000 M551 10000 3 777.2000 S55 P101 287 N S55->C233->C215->P101
837.3000 M36 10000 4 477.3000 S3 P101 292 N S3->C159->C233->C215->P101
837.4000 M647 10000 5 417.4000 S64 P101 293 N S64->C197->C159->C233->C215->P101
837.5000 M557 10000 7 417.5000 S55 P101 293 N S55->C115->C169->C197->C159->C233->C215->P101
837.6000 M125 10000 4 537.6000 S12 P101 291 N S12->C164->C228->C215->P101
837.7000 M367 10000 3 417.7000 S36 P101 293 N S36->C164->C215->P101
856.3000 M57 10000 3 436.3000 S5 P100 292 N S5->C173->C141->P100
864.7000 M653 10000 3 684.7000 S65 P101 288 N S65->C229->C129->P101
864.8000 M643 10000 4 684.8000 S64 P101 288 N S64->C229->C115->C129->P101
864.9000 M5510 10000 3 264.9000 S55 P101 295 N S55->C115->C129->P101
865.0000 M443 10000 3 685.0000 S44 P101 288 N S44->C218->C129->P101
865.1000 M974 10000 2 625.1000 S97 P101 289 N S97->C129->P101
