# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
627.3000 M51 10000 6 567.3000 S5 P101 290 N S5->C131->C195->C140->S19->C190->P101
662.3000 M858 10000 2 182.3000 S85 P102 296 N S85->C197->P102
662.4000 M910 10000 3 62.4000 S9 P102 298 N S9->C181->C197->P102
663.9000 M747 10000 3 243.9000 S74 P101 295 N S74->C170->C138->P101
664.0000 M404 10000 2 424.0000 S40 P101 292 N S40->C138->P101
664.1000 M418 10000 5 184.1000 S41 P101 296 N S41->C187->S40->C195->C138->P101
664.2000 M4010 10000 3 64.2000 S40 P101 298 N S40->C195->C138->P101
664.3000 M14 10000 5 424.3000 S1 P101 292 N S1->C131->C195->C134->C138->P101
664.4000 M417 10000 3 244.4000 S41 P101 295 N S41->C170->C138->P101
664.5000 M173 10000 4 484.5000 S17 P101 291 N S17->C170->S40->C138->P101
664.6000 M177 10000 4 244.6000 S17 P101 295 N S17->C170->S40->C138->P101
664.7000 M611 10000 4 604.7000 S61 P101 289 N S61->C170->S40->C138->P101
720.3000 M532 10000 7 600.3000 S53 P102 289 N S53->C145->S98->C130->C185->C175->C191->P102
720.4000 M297 10000 2 300.4000 S29 P102 294 N S29->C191->P102
720.5000 M919 10000 2 180.5000 S91 P102 296 N S91->C191->P102
720.6000 M926 10000 3 360.6000 S92 P102 293 N S92->C175->C191->P102
720.7000 M298 10000 2 240.7000 S29 P102 295 N S29->C191->P102
720.8000 M05 10000 4 420.8000 S0 P102 292 N S0->C185->C175->C191->P102
720.9000 M826 10000 3 360.9000 S82 P102 293 N S82->C175->C191->P102
747.7000 M795 10000 4 447.7000 S79 P100 292 N S79->C136->C116->C176->P100
747.8000 M208 10000 6 267.8000 S20 P100 295 N S20->C201->C186->C168->C106->C176->P100
747.9000 M209 10000 6 207.9000 S20 P100 296 N S20->C201->C186->C168->C106->C176->P100
748.0000 M206 10000 6 388.0000 S20 P100 293 N S20->C201->C186->C168->C106->C176->P100
748.1000 M205 10000 6 448.1000 S20 P100 292 N S20->C201->C186->C168->C106->C176->P100
748.2000 M598 10000 5 268.2000 S59 P100 295 N S59->C107->C154->C106->C176->P100
748.3000 M225 10000 3 448.3000 S22 P100 292 N S22->C116->C176->P100
748.4000 M908 10000 2 268.4000 S90 P100 295 N S90->C176->P100
748.5000 M948 10000 3 268.5000 S94 P100 295 N S94->C142->C176->P100
748.6000 M288 10000 6 268.6000 S28 P100 295 N S28->C201->C186->C168->C106->C176->P100
748.7000 M284 10000 9 508.7000 S28 P100 291 N S28->P102->C201->S85->C162->C183->C154->C106->C176->P100
748.8000 M92 10000 8 628.8000 S9 P100 289 N S9->C171->C107->S14->C106->C145->C142->C176->P100
753.6000 M341 10000 5 693.6000 S34 P100 288 N S34->C182->C170->S61->C185->P100
753.7000 M46 10000 2 393.7000 S4 P100 293 N S4->C185->P100
753.8000 M613 10000 2 573.8000 S61 P100 290 N S61->C185->P100
753.9000 M49 10000 2 213.9000 S4 P100 296 N S4->C185->P100
754.0000 M403 10000 4 574.0000 S40 P100 290 N S40->C166->S61->C185->P100
763.4000 M551 10000 2 703.4000 S55 P101 288 N S55->C153->P101
763.5000 M653 10000 3 583.5000 S65 P101 290 N S65->C140->C153->P101
763.6000 M443 10000 3 583.6000 S44 P101 290 N S44->C159->C153->P101
763.7000 M329 10000 2 223.7000 S32 P101 296 N S32->C153->P101
763.8000 M15 10000 4 463.8000 S1 P101 292 N S1->C131->P104->C153->P101
763.9000 M871 10000 3 703.9000 S87 P101 288 N S87->C137->C153->P101
764.0000 M873 10000 3 584.0000 S87 P101 290 N S87->C137->C153->P101
764.1000 M643 10000 4 584.1000 S64 P101 290 N S64->C123->C159->C153->P101
764.2000 M722 10000 5 644.2000 S72 P101 289 N S72->C121->C137->S32->C153->P101
764.3000 M641 10000 4 704.3000 S64 P101 288 N S64->C123->C159->C153->P101
764.4000 M326 10000 3 404.4000 S32 P101 293 N S32->C125->C153->P101
809.4000 M223 10000 3 629.4000 S22 P100 289 N S22->C142->C176->P100
809.5000 M736 10000 2 449.5000 S73 P100 292 N S73->C176->P100
809.6000 M942 10000 4 689.6000 S94 P100 288 N S94->C120->C142->C176->P100
809.7000 M946 10000 3 449.7000 S94 P100 292 N S94->C142->C176->P100
809.8000 M852 10000 5 689.8000 S85 P100 288 N S85->C183->C154->C106->C176->P100
828.1000 M706 10000 3 468.1000 S70 P101 292 N S70->C122->C170->P101
828.2000 M705 10000 3 528.2000 S70 P101 291 N S70->C122->C170->P101
828.3000 M634 10000 3 588.3000 S63 P101 290 N S63->C122->C170->P101
828.4000 M708 10000 3 348.4000 S70 P101 294 N S70->C122->C170->P101
853.0000 M9210 10000 3 253.0000 S92 P102 295 N S92->C189->C181->P102
855.4000 M216 10000 3 495.4000 S21 P102 291 N S21->C108->C197->P102
855.5000 M595 10000 5 555.5000 S59 P102 290 N S59->C106->C143->C201->C197->P102
855.6000 M371 10000 4 795.6000 S37 P102 286 N S37->C143->C201->C197->P102
855.7000 M234 10000 5 615.7000 S23 P102 289 N S23->C186->C143->C201->C197->P102
855.8000 M43 10000 4 675.8000 S4 P102 288 N S4->C143->C201->C197->P102
858.3000 M792 10000 7 738.3000 S79 P102 287 N S79->C136->C116->S92->C189->S14->C168->P102
858.4000 M158 10000 2 378.4000 S15 P102 293 N S15->C168->P102
858.5000 M228 10000 4 378.5000 S22 P102 293 N S22->C189->S14->C168->P102
858.6000 M796 10000 7 498.6000 S79 P102 291 N S79->C136->C116->S92->C189->S14->C168->P102
865.8000 M872 10000 5 745.8000 S87 P100 287 N S87->C137->C123->S0->C199->P100
865.9000 M738 10000 3 385.9000 S73 P100 293 N S73->C163->C199->P100
866.0000 M827 10000 3 446.0000 S82 P100 292 N S82->C145->C199->P100
866.1000 M238 10000 2 386.1000 S23 P100 293 N S23->C199->P100
866.2000 M148 10000 3 386.2000 S14 P100 293 N S14->C145->C199->P100
866.3000 M442 10000 5 746.3000 S44 P100 287 N S44->C159->C123->S0->C199->P100
866.4000 M829 10000 3 326.4000 S82 P100 294 N S82->C145->C199->P100
866.5000 M642 10000 3 746.5000 S64 P100 287 N S64->C123->C199->P100
878.9000 M716 10000 5 518.9000 S71 P102 291 N S71->C118->S15->C168->C191->P102
879.0000 M794 10000 7 639.0000 S79 P102 289 N S79->C136->C116->S92->C189->S76->C191->P102
879.1000 M907 10000 6 459.1000 S90 P102 292 N S90->C176->C145->S14->C168->C191->P102
888.0000 M768 10000 2 408.0000 S76 P100 293 N S76->C177->P100
888.1000 M489 10000 2 348.1000 S48 P100 294 N S48->C177->P100
888.2000 M161 10000 6 828.2000 S16 P100 286 N S16->C111->C139->C197->S91->C177->P100
888.3000 M299 10000 6 348.3000 S29 P100 294 N S29->C191->C189->C107->C106->C177->P100
888.4000 M527 10000 4 468.4000 S52 P100 292 N S52->C181->S91->C177->P100
888.5000 M486 10000 3 528.5000 S48 P100 291 N S48->C197->C177->P100
888.6000 M152 10000 4 768.6000 S15 P100 287 N S15->C128->C181->C177->P100
888.7000 M155 10000 5 588.7000 S15 P100 290 N S15->C128->C181->S28->C177->P100
888.8000 M914 10000 2 648.8000 S91 P100 289 N S91->C177->P100
888.9000 M263 10000 5 708.9000 S26 P100 288 N S26->C179->C181->S91->C177->P100
889.0000 M918 10000 2 409.0000 S91 P100 293 N S91->C177->P100
889.1000 M762 10000 3 769.1000 S76 P100 287 N S76->C128->C177->P100
889.2000 M483 10000 3 709.2000 S48 P100 288 N S48->C197->C177->P100
889.3000 M561 10000 3 829.3000 S56 P100 286 N S56->C150->C177->P100
927.8000 M523 10000 3 747.8000 S52 P100 287 N S52->C118->C108->P100
927.9000 M713 10000 3 747.9000 S71 P100 287 N S71->C118->C108->P100
928.0000 M811 10000 2 868.0000 S81 P100 285 N S81->C108->P100
928.1000 M814 10000 2 688.1000 S81 P100 288 N S81->C108->P100
939.4000 M9610 10000 4 339.4000 S96 P103 294 N S96->C149->S2->C126->P103
939.5000 M966 10000 4 579.5000 S96 P103 290 N S96->C149->S2->C126->P103
1032.3000 M9810 10000 3 432.3000 S98 P102 292 N S98->C116->C106->P102
1032.4000 M597 10000 4 612.4000 S59 P102 289 N S59->C107->C154->C106->P102
1032.5000 M989 10000 3 492.5000 S98 P102 291 N S98->C116->C106->P102
1118.4000 M7110 10000 4 518.4000 S71 P102 291 N S71->C118->S15->C106->P102
1118.5000 M719 10000 4 578.5000 S71 P102 290 N S71->C118->S15->C106->P102
1154.2000 M145 10000 6 854.2000 S14 P101 285 N S14->C106->S82->C175->S91->C177->P101
1154.3000 M791 10000 4 1094.3000 S79 P101 281 N S79->C136->C116->C177->P101
1154.4000 M452 10000 6 1034.4000 S45 P101 282 N S45->C154->S82->C175->S91->C177->P101
1154.5000 M987 10000 4 734.5000 S98 P101 287 N S98->C175->C191->C177->P101
1154.6000 M686 10000 5 794.6000 S68 P101 286 N S68->C179->C181->S76->C177->P101
1154.7000 M761 10000 3 1094.7000 S76 P101 281 N S76->C128->C177->P101
1154.8000 M855 10000 4 854.8000 S85 P101 285 N S85->C201->S28->C177->P101
1154.9000 M929 10000 5 614.9000 S92 P101 289 N S92->C189->S14->C168->C177->P101
1155.0000 M591 10000 3 1095.0000 S59 P101 281 N S59->C181->C177->P101
1155.1000 M222 10000 2 1035.1000 S22 P101 282 N S22->C177->P101
1155.2000 M769 10000 2 615.2000 S76 P101 289 N S76->C177->P101
1155.3000 M309 10000 2 615.3000 S30 P101 289 N S30->C177->P101
1155.4000 M902 10000 5 1035.4000 S90 P101 282 N S90->C130->S98->C116->C177->P101
1155.5000 M151 10000 5 1095.5000 S15 P101 281 N S15->C128->C181->S28->C177->P101
1155.6000 M564 10000 3 915.6000 S56 P101 284 N S56->C150->C177->P101
1155.7000 M283 10000 3 975.7000 S28 P101 283 N S28->C128->C177->P101
1155.8000 M767 10000 2 735.8000 S76 P101 287 N S76->C177->P101
1155.9000 M711 10000 6 1095.9000 S71 P101 281 N S71->C118->S52->C181->S76->C177->P101
1156.0000 M203 10000 5 976.0000 S20 P101 283 N S20->C201->P102->S28->C177->P101
1156.1000 M214 10000 4 916.1000 S21 P101 284 N S21->C204->C168->C177->P101
1156.2000 M201 10000 5 1096.2000 S20 P101 281 N S20->C201->P102->S28->C177->P101
1156.3000 M213 10000 4 976.3000 S21 P101 283 N S21->C204->C168->C177->P101
1156.4000 M391 10000 4 1096.4000 S39 P101 281 N S39->C171->S29->C177->P101
1171.6000 M279 10000 2 631.6000 S27 P102 289 N S27->C204->P102
1173.5000 M8210 10000 3 573.5000 S82 P101 290 N S82->C168->C177->P101
1173.6000 M525 10000 4 873.6000 S52 P101 285 N S52->C181->S91->C177->P101
1173.7000 M734 10000 5 933.7000 S73 P101 284 N S73->C176->C145->C106->C177->P101
1173.8000 M941 10000 2 1113.8000 S94 P101 281 N S94->C177->P101
1173.9000 M141 10000 6 1113.9000 S14 P101 281 N S14->C107->S82->C175->S91->C177->P101
1174.0000 M733 10000 5 994.0000 S73 P101 283 N S73->C176->C145->C106->C177->P101
1174.1000 M457 10000 6 754.1000 S45 P101 287 N S45->C107->S82->C175->S91->C177->P101
1174.2000 M376 10000 4 814.2000 S37 P101 286 N S37->C204->C168->C177->P101
1174.3000 M03 10000 5 994.3000 S0 P101 283 N S0->C185->C175->S91->C177->P101
1174.4000 M484 10000 4 934.4000 S48 P101 284 N S48->C191->S91->C177->P101
1174.5000 M903 10000 5 994.5000 S90 P101 283 N S90->C130->S98->C116->C177->P101
1174.6000 M683 10000 6 994.6000 S68 P101 283 N S68->C179->S52->C181->S76->C177->P101
1174.7000 M215 10000 4 874.7000 S21 P101 285 N S21->C204->C168->C177->P101
1174.8000 M282 10000 3 1054.8000 S28 P101 282 N S28->C128->C177->P101
1174.9000 M293 10000 2 994.9000 S29 P101 283 N S29->C177->P101
1175.0000 M264 10000 5 935.0000 S26 P101 284 N S26->C179->C181->S76->C177->P101
1175.1000 M7610 10000 2 575.1000 S76 P101 290 N S76->C177->P101
1175.2000 M859 10000 5 635.2000 S85 P101 289 N S85->C189->C107->C106->C177->P101
1175.3000 M905 10000 5 875.3000 S90 P101 285 N S90->C130->S98->C116->C177->P101
1175.4000 M373 10000 4 995.4000 S37 P101 283 N S37->C204->C168->C177->P101
1175.5000 M766 10000 3 815.5000 S76 P101 286 N S76->C181->C177->P101
1175.6000 M947 10000 4 755.6000 S94 P101 287 N S94->C142->C168->C177->P101
1175.7000 M821 10000 4 1115.7000 S82 P101 281 N S82->C175->C191->C177->P101
1176.4000 M218 10000 4 696.4000 S21 P102 288 N S21->C185->C181->C128->P102
1223.0000 M913 10000 4 1043.0000 S91 P100 282 N S91->C177->S88->C108->P100
1223.1000 M888 10000 2 743.1000 S88 P100 287 N S88->C108->P100
1254.3000 M971 10000 7 1194.3000 S97 P100 280 N S97->C153->S55->C159->C123->S5->C199->P100
1254.4000 M58 10000 2 774.4000 S5 P100 287 N S5->C199->P100
1254.5000 M566 10000 4 894.5000 S56 P100 285 N S56->C150->C175->C199->P100
1254.6000 M57 10000 2 834.6000 S5 P100 286 N S5->C199->P100
1254.7000 M687 10000 4 834.7000 S68 P100 286 N S68->C129->C175->C199->P100
1254.8000 M4810 10000 3 654.8000 S48 P100 289 N S48->C175->C199->P100
1254.9000 M571 10000 6 1194.9000 S57 P100 280 N S57->C133->C137->C123->S5->C199->P100
1255.0000 M572 10000 6 1135.0000 S57 P100 281 N S57->C133->C137->C123->S5->C199->P100
1257.0000 M268 10000 4 777.0000 S26 P102 287 N S26->C166->S21->C185->P102
1257.1000 M133 10000 6 1077.1000 S13 P102 282 N S13->C194->C158->C166->S21->C185->P102
1257.2000 M401 10000 4 1197.2000 S40 P102 280 N S40->C166->S21->C185->P102
1257.3000 M111 10000 8 1197.3000 S11 P102 280 N S11->C196->C194->C158->S54->C166->S21->C185->P102
1257.4000 M619 10000 2 717.4000 S61 P102 288 N S61->C185->P102
1257.5000 M546 10000 4 897.5000 S54 P102 285 N S54->C166->S21->C185->P102
1259.2000 M818 10000 3 779.2000 S81 P102 287 N S81->C185->C201->P102
1259.3000 M617 10000 3 839.3000 S61 P102 286 N S61->C185->C201->P102
1281.7000 M454 10000 3 1041.7000 S45 P101 282 N S45->C181->C177->P101
1281.8000 M1410 10000 3 681.8000 S14 P101 288 N S14->C168->C177->P101
1281.9000 M8510 10000 5 681.9000 S85 P101 288 N S85->C189->C107->C106->C177->P101
1282.0000 M854 10000 4 1042.0000 S85 P101 282 N S85->C201->S28->C177->P101
1282.1000 M485 10000 3 982.1000 S48 P101 283 N S48->C197->C177->P101
1282.2000 M01 10000 8 1222.2000 S0 P101 279 N S0->C145->C106->S45->C107->C175->S91->C177->P101
1282.3000 M985 10000 4 982.3000 S98 P101 283 N S98->C175->C191->C177->P101
1282.4000 M291 10000 2 1222.4000 S29 P101 279 N S29->C177->P101
1282.5000 M3010 10000 2 682.5000 S30 P101 288 N S30->C177->P101
1282.6000 M927 10000 3 862.6000 S92 P101 285 N S92->C116->C177->P101
1282.7000 M149 10000 3 742.7000 S14 P101 287 N S14->C168->C177->P101
1282.8000 M824 10000 5 1042.8000 S82 P101 282 N S82->C106->C181->S29->C177->P101
1301.9000 M132 10000 6 1181.9000 S13 P102 280 N S13->C194->C158->C166->S21->C185->P102
1302.0000 M61 10000 4 1242.0000 S6 P102 279 N S6->C166->S21->C185->P102
1302.1000 M69 10000 4 762.1000 S6 P102 287 N S6->C166->S21->C185->P102
1302.2000 M47 10000 2 882.2000 S4 P102 285 N S4->C185->P102
1302.3000 M68 10000 4 822.3000 S6 P102 286 N S6->C166->S21->C185->P102
1303.4000 M542 10000 5 1183.4000 S54 P100 280 N S54->C166->S21->C185->C181->P100
1303.5000 M135 10000 7 1003.5000 S13 P100 283 N S13->C194->C158->C166->S21->C185->C181->P100
1303.6000 M156 10000 4 943.6000 S15 P100 284 N S15->C171->P102->C181->P100
1303.7000 M547 10000 5 883.7000 S54 P100 285 N S54->C166->S21->C185->C181->P100
1303.8000 M343 10000 6 1123.8000 S34 P100 281 N S34->C158->C166->S21->C185->C181->P100
1303.9000 M66 10000 5 943.9000 S6 P100 284 N S6->C166->S21->C185->C181->P100
1304.0000 M114 10000 9 1064.0000 S11 P100 282 N S11->C196->C194->C158->S54->C166->S21->C185->C181->P100
1304.1000 M267 10000 5 884.1000 S26 P100 285 N S26->C166->S21->C185->C181->P100
1304.2000 M458 10000 5 824.2000 S45 P100 286 N S45->C175->C191->P102->C181->P100
1304.3000 M287 10000 3 884.3000 S28 P100 285 N S28->C197->C181->P100
1304.4000 M498 10000 4 824.4000 S49 P100 286 N S49->C171->P102->C181->P100
1304.5000 M2010 10000 2 704.5000 S20 P100 288 N S20->C181->P100
1304.6000 M544 10000 5 1064.6000 S54 P100 282 N S54->C166->S21->C185->C181->P100
1304.7000 M9110 10000 4 704.7000 S91 P100 288 N S91->C191->P102->C181->P100
1307.3000 M382 10000 4 1187.3000 S38 P104 280 N S38->C187->S40->C170->P104
1307.4000 M406 10000 2 947.4000 S40 P104 284 N S40->C170->P104
1307.5000 M702 10000 4 1187.5000 S70 P104 280 N S70->C187->S40->C170->P104
1307.6000 M192 10000 4 1187.6000 S19 P104 280 N S19->C190->P101->C170->P104
1307.7000 M193 10000 4 1127.7000 S19 P104 281 N S19->C190->P101->C170->P104
1307.8000 M386 10000 4 947.8000 S38 P104 284 N S38->C134->C122->C170->P104
1307.9000 M891 10000 3 1247.9000 S89 P104 279 N S89->C122->C170->P104
1308.0000 M651 10000 5 1248.0000 S65 P104 279 N S65->C137->S32->C153->C170->P104
1308.1000 M194 10000 4 1068.1000 S19 P104 282 N S19->C190->P101->C170->P104
1308.2000 M462 10000 4 1188.2000 S46 P104 280 N S46->C134->C195->C170->P104
1308.3000 M233 10000 6 1128.3000 S23 P104 281 N S23->C140->S19->C190->P101->C170->P104
1317.7000 M3710 10000 3 717.7000 S37 P102 288 N S37->C108->C197->P102
1317.8000 M239 10000 5 777.8000 S23 P102 287 N S23->C199->S88->C108->C197->P102
1317.9000 M010 10000 5 717.9000 S0 P102 288 N S0->C199->S88->C108->C197->P102
1318.4000 M878 10000 5 838.4000 S87 P104 286 N S87->C119->C125->S24->C131->P104
1318.5000 M56 10000 3 958.5000 S5 P104 284 N S5->C121->C131->P104
1318.6000 M876 10000 4 958.6000 S87 P104 284 N S87->C133->C121->C131->P104
1318.7000 M726 10000 4 958.7000 S72 P104 284 N S72->C110->C121->C131->P104
1318.8000 M654 10000 4 1078.8000 S65 P104 282 N S65->C137->S64->C131->P104
1318.9000 M555 10000 3 1018.9000 S55 P104 283 N S55->C125->C131->P104
1319.0000 M191 10000 4 1259.0000 S19 P104 279 N S19->C140->S64->C131->P104
1319.1000 M509 10000 3 779.1000 S50 P104 287 N S50->C125->C131->P104
1319.2000 M510 10000 3 719.2000 S5 P104 288 N S5->C121->C131->P104
1319.3000 M901 10000 6 1259.3000 S90 P104 279 N S90->C132->C119->C125->S24->C131->P104
1320.8000 M562 10000 3 1200.8000 S56 P102 279 N S56->C150->C175->P102
1356.6000 M623 10000 4 1176.6000 S62 P103 280 N S62->C115->S2->C149->P103
1357.6000 M125 10000 4 1057.6000 S12 P101 282 N S12->C117->S36->C137->P101
1357.7000 M367 10000 3 937.7000 S36 P101 284 N S36->C122->C137->P101
1357.8000 M16 10000 3 997.8000 S1 P101 283 N S1->C131->C137->P101
1357.9000 M638 10000 4 877.9000 S63 P101 285 N S63->C159->C122->C137->P101
1374.0000 M835 10000 2 1074.0000 S83 P104 282 N S83->C190->P104
1374.1000 M463 10000 4 1194.1000 S46 P104 280 N S46->C134->P101->C190->P104
1374.2000 M975 10000 5 1074.2000 S97 P104 282 N S97->C132->C152->C169->C190->P104
1374.3000 M978 10000 3 894.3000 S97 P104 285 N S97->C169->C190->P104
1374.4000 M176 10000 4 1014.4000 S17 P104 283 N S17->C170->S1->C190->P104
1374.5000 M175 10000 4 1074.5000 S17 P104 282 N S17->C170->S1->C190->P104
1374.6000 M893 10000 2 1194.6000 S89 P104 280 N S89->C190->P104
1374.7000 M897 10000 2 954.7000 S89 P104 284 N S89->C190->P104
1374.8000 M122 10000 2 1254.8000 S12 P104 279 N S12->C190->P104
1374.9000 M892 10000 2 1254.9000 S89 P104 279 N S89->C190->P104
1375.0000 M976 10000 5 1015.0000 S97 P104 283 N S97->C132->C152->C169->C190->P104
1405.2000 M995 10000 8 1105.2000 S99 P100 281 N S99->C131->C195->C140->S23->C199->C162->C181->P100
1436.8000 M324 10000 7 1196.8000 S32 P100 280 N S32->C131->C195->C140->S23->C199->C162->P100
1460.8000 M503 10000 7 1280.8000 S50 P102 278 N S50->C137->C123->C118->S92->C136->C197->P102
1460.9000 M644 10000 9 1220.9000 S64 P102 279 N S64->C153->C159->C137->C123->C118->S92->C136->C197->P102
1461.0000 M502 10000 7 1341.0000 S50 P102 277 N S50->C137->C123->C118->S92->C136->C197->P102
1461.1000 M7910 10000 6 861.1000 S79 P102 285 N S79->C173->C118->S92->C136->C197->P102
1461.2000 M9010 10000 8 861.2000 S90 P102 285 N S90->C123->S98->C171->C186->C154->S15->C197->P102
1461.3000 M553 10000 7 1281.3000 S55 P102 278 N S55->C159->C123->C118->S92->C136->C197->P102
1461.4000 M243 10000 8 1281.4000 S24 P102 278 N S24->C119->C159->C123->C118->S92->C136->C197->P102
1466.6000 M322 10000 6 1346.6000 S32 P100 277 N S32->C131->C195->C140->S23->C199->P100
1518.2000 M832 10000 5 1398.2000 S83 P101 276 N S83->C190->S44->C152->C159->P101
1518.3000 M896 10000 4 1158.3000 S89 P101 280 N S89->C190->C152->C159->P101
1518.4000 M836 10000 5 1158.4000 S83 P101 280 N S83->C190->S44->C152->C159->P101
1518.5000 M974 10000 4 1278.5000 S97 P101 278 N S97->C132->C152->C159->P101
1518.6000 M895 10000 5 1218.6000 S89 P101 279 N S89->C190->S44->C152->C159->P101
1518.7000 M9710 10000 4 918.7000 S97 P101 284 N S97->C169->C152->C159->P101
1531.1000 M528 10000 5 1051.1000 S52 P101 282 N S52->C129->C164->C196->C120->P101
1531.2000 M807 10000 5 1111.2000 S80 P101 281 N S80->C127->C174->C196->C120->P101
1531.3000 M115 10000 4 1231.3000 S11 P101 279 N S11->C196->C194->C120->P101
1531.4000 M955 10000 3 1231.4000 S95 P101 279 N S95->C194->C120->P101
1531.5000 M685 10000 5 1231.5000 S68 P101 279 N S68->C179->C164->C196->C120->P101
1531.6000 M266 10000 2 1171.6000 S26 P101 280 N S26->C120->P101
1531.7000 M754 10000 4 1291.7000 S75 P101 278 N S75->S95->C194->C120->P101
1531.8000 M954 10000 3 1291.8000 S95 P101 278 N S95->C194->C120->P101
1531.9000 M136 10000 5 1171.9000 S13 P101 280 N S13->C127->C174->C196->C120->P101
1532.0000 M131 10000 3 1472.0000 S13 P101 275 N S13->C194->C120->P101
1532.1000 M346 10000 5 1172.1000 S34 P101 280 N S34->C129->C164->C196->C120->P101
1532.2000 M117 10000 3 1112.2000 S11 P101 281 N S11->C196->C120->P101
