# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
645.2000 M858 10000 3 165.2000 S85 P102 297 N S85->C154->C185->P102
645.2000 M526 10000 8 285.2000 S52 P102 295 N S52->C111->C148->S48->C202->C204->C221->C185->P102
659.7000 M218 10000 3 179.7000 S21 P102 297 N S21->C178->C162->P102
659.7000 M818 10000 3 179.7000 S81 P102 297 N S81->C150->C162->P102
671.2000 M9610 10000 2 71.2000 S96 P103 298 N S96->C227->P103
706.6000 M231 10000 7 646.6000 S23 P103 289 N S23->C228->S89->C110->C187->C129->C229->P103
706.6000 M552 10000 5 586.6000 S55 P103 290 N S55->C233->C197->S64->C229->P103
706.6000 M831 10000 5 646.6000 S83 P103 289 N S83->C158->C187->C192->C229->P103
706.6000 M556 10000 3 346.6000 S55 P103 294 N S55->C115->C229->P103
706.6000 M657 10000 2 286.6000 S65 P103 295 N S65->C229->P103
706.6000 M655 10000 2 406.6000 S65 P103 293 N S65->C229->P103
706.6000 M977 10000 3 286.6000 S97 P103 295 N S97->C129->C229->P103
706.6000 M242 10000 3 586.6000 S24 P103 290 N S24->C115->C229->P103
706.6000 M241 10000 3 646.6000 S24 P103 289 N S24->C115->C229->P103
706.6000 M244 10000 3 466.6000 S24 P103 292 N S24->C115->C229->P103
706.6000 M646 10000 2 346.6000 S64 P103 294 N S64->C229->P103
706.6000 M31 10000 4 646.6000 S3 P103 289 N S3->C159->S64->C229->P103
706.6000 M445 10000 4 406.6000 S44 P103 293 N S44->C159->S64->C229->P103
706.6000 M247 10000 3 286.6000 S24 P103 295 N S24->C115->C229->P103
706.6000 M33 10000 4 526.6000 S3 P103 291 N S3->C159->S64->C229->P103
706.6000 M648 10000 2 226.6000 S64 P103 296 N S64->C229->P103
723.8000 M795 10000 6 423.8000 S79 P100 292 N S79->C130->S98->C173->S5->C220->P100
723.8000 M594 10000 8 483.8000 S59 P100 291 N S59->C137->S92->C130->S98->C173->S5->C220->P100
723.8000 M223 10000 6 543.8000 S22 P100 290 N S22->C138->S98->C173->S5->C220->P100
723.8000 M225 10000 6 423.8000 S22 P100 292 N S22->C138->S98->C173->S5->C220->P100
723.8000 M02 10000 6 603.8000 S0 P100 289 N S0->C138->S98->C173->S5->C220->P100
723.8000 M946 10000 8 363.8000 S94 P100 293 N S94->C137->S92->C130->S98->C173->S5->C220->P100
723.8000 M57 10000 2 303.8000 S5 P100 294 N S5->C220->P100
723.8000 M58 10000 2 243.8000 S5 P100 295 N S5->C220->P100
723.8000 M403 10000 2 543.8000 S40 P100 290 N S40->C220->P100
723.8000 M405 10000 2 423.8000 S40 P100 292 N S40->C220->P100
