# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
3343.7000 M233 10000 4 3163.7000 S23 P104 247 N S23->C147->S5->C140->P104
3343.8000 M227 10000 3 2923.8000 S22 P104 251 N S22->C137->C140->P104
3343.9000 M901 10000 5 3283.9000 S90 P104 245 N S90->C147->C137->S21->C140->P104
3344.0000 M682 10000 3 3224.0000 S68 P104 246 N S68->C132->C140->P104
3344.1000 M732 10000 5 3224.1000 S73 P104 246 N S73->C125->C137->S21->C140->P104
3344.2000 M265 10000 4 3044.2000 S26 P104 249 N S26->C109->C132->C140->P104
3344.3000 M221 10000 3 3284.3000 S22 P104 245 N S22->C137->C140->P104
3344.4000 M988 10000 4 2864.4000 S98 P104 252 N S98->C137->S37->C140->P104
3344.5000 M983 10000 3 3164.5000 S98 P104 247 N S98->C136->C140->P104
3344.6000 M994 10000 4 3104.6000 S99 P104 248 N S99->C130->S65->C140->P104
3344.7000 M2210 10000 3 2744.7000 S22 P104 254 N S22->C137->C140->P104
3344.8000 M735 10000 3 3044.8000 S73 P104 249 N S73->C137->C140->P104
3344.9000 M392 10000 6 3224.9000 S39 P104 246 N S39->C131->S91->C143->C154->C140->P104
3345.0000 M342 10000 2 3225.0000 S34 P104 246 N S34->C140->P104
3345.1000 M856 10000 3 2985.1000 S85 P104 250 N S85->C154->C140->P104
3345.2000 M207 10000 4 2925.2000 S20 P104 251 N S20->C118->C154->C140->P104
3345.3000 M545 10000 4 3045.3000 S54 P104 249 N S54->C139->C142->C140->P104
3345.4000 M323 10000 2 3165.4000 S32 P104 247 N S32->C140->P104
3345.5000 M510 10000 4 2745.5000 S5 P104 254 N S5->C136->C154->C140->P104
3345.6000 M592 10000 4 3225.6000 S59 P104 246 N S59->C107->C154->C140->P104
3345.7000 M5910 10000 3 2745.7000 S59 P104 254 N S59->C143->C140->P104
3345.8000 M56 10000 5 2985.8000 S5 P104 250 N S5->C136->P102->C154->C140->P104
3345.9000 M3410 10000 2 2745.9000 S34 P104 254 N S34->C140->P104
3346.0000 M427 10000 4 2926.0000 S42 P104 251 N S42->C130->S65->C140->P104
3346.1000 M937 10000 3 2926.1000 S93 P104 251 N S93->C142->C140->P104
3346.2000 M904 10000 5 3106.2000 S90 P104 248 N S90->C147->C137->S21->C140->P104
3346.3000 M917 10000 5 2926.3000 S91 P104 251 N S91->C112->C118->C143->C140->P104
3346.4000 M857 10000 3 2926.4000 S85 P104 251 N S85->C154->C140->P104
3346.5000 M654 10000 2 3106.5000 S65 P104 248 N S65->C140->P104
3346.6000 M394 10000 4 3106.6000 S39 P104 248 N S39->C131->S5->C140->P104
3346.7000 M522 10000 4 3226.7000 S52 P104 246 N S52->C145->C154->C140->P104
3346.8000 M496 10000 3 2986.8000 S49 P104 250 N S49->C143->C140->P104
3346.9000 M286 10000 3 2986.9000 S28 P104 250 N S28->C143->C140->P104
3347.0000 M757 10000 4 2927.0000 S75 P104 251 N S75->S95->C142->C140->P104
3347.1000 M815 10000 2 3047.1000 S81 P104 249 N S81->C140->P104
3347.2000 M274 10000 3 3107.2000 S27 P104 248 N S27->C143->C140->P104
3347.3000 M261 10000 4 3287.3000 S26 P104 245 N S26->C109->C132->C140->P104
3347.4000 M211 10000 5 3287.4000 S21 P104 245 N S21->C108->S9->C154->C140->P104
3347.5000 M885 10000 4 3047.5000 S88 P104 249 N S88->C120->S37->C140->P104
3347.6000 M453 10000 4 3167.6000 S45 P104 247 N S45->C106->C143->C140->P104
3347.7000 M344 10000 2 3107.7000 S34 P104 248 N S34->C140->P104
3347.8000 M377 10000 4 2927.8000 S37 P104 251 N S37->C142->C154->C140->P104
3347.9000 M957 10000 3 2927.9000 S95 P104 251 N S95->C142->C140->P104
3348.0000 M616 10000 4 2988.0000 S61 P104 250 N S61->C134->S21->C140->P104
3397.1000 M993 10000 3 3217.1000 S99 P103 246 N S99->C130->C148->P103
3397.2000 M623 10000 2 3217.2000 S62 P103 246 N S62->C148->P103
3397.3000 M622 10000 2 3277.3000 S62 P103 245 N S62->C148->P103
3404.7000 M358 10000 4 2924.7000 S35 P102 251 N S35->C132->S53->C125->P102
3404.8000 M577 10000 3 2984.8000 S57 P102 250 N S57->C149->C125->P102
3404.9000 M356 10000 4 3044.9000 S35 P102 249 N S35->C132->S53->C125->P102
3405.0000 M188 10000 3 2925.0000 S18 P102 251 N S18->C149->C125->P102
3405.1000 M644 10000 9 3165.1000 S64 P102 247 N S64->C115->S24->C123->S50->C130->C121->C149->C125->P102
3405.2000 M357 10000 4 2985.2000 S35 P102 250 N S35->C132->S53->C125->P102
3405.3000 M695 10000 4 3105.3000 S69 P102 248 N S69->C132->S53->C125->P102
3405.4000 M875 10000 4 3105.4000 S87 P102 248 N S87->C121->C149->C125->P102
3405.5000 M575 10000 3 3105.5000 S57 P102 248 N S57->C149->C125->P102
3405.6000 M645 10000 9 3105.6000 S64 P102 248 N S64->C115->C133->C123->S87->C121->S72->C149->C125->P102
3405.7000 M352 10000 4 3285.7000 S35 P102 245 N S35->C132->S53->C125->P102
3405.8000 M727 10000 5 2985.8000 S72 P102 250 N S72->C121->S18->C149->C125->P102
3405.9000 M583 10000 4 3225.9000 S58 P102 246 N S58->C152->C149->C125->P102
3406.0000 M877 10000 4 2986.0000 S87 P102 250 N S87->C121->C149->C125->P102
3435.9000 M479 10000 3 2895.9000 S47 P104 251 N S47->C127->C113->P104
3436.0000 M113 10000 2 3256.0000 S11 P104 245 N S11->C113->P104
3436.1000 M475 10000 3 3136.1000 S47 P104 247 N S47->C127->C113->P104
3436.2000 M251 10000 2 3376.2000 S25 P104 243 N S25->C113->P104
3436.3000 M745 10000 3 3136.3000 S74 P104 247 N S74->C127->C113->P104
3436.4000 M805 10000 2 3136.4000 S80 P104 247 N S80->C113->P104
3436.5000 M4710 10000 3 2836.5000 S47 P104 252 N S47->C127->C113->P104
3436.6000 M252 10000 2 3316.6000 S25 P104 244 N S25->C113->P104
3436.7000 M476 10000 3 3076.7000 S47 P104 248 N S47->C127->C113->P104
3436.8000 M6110 10000 2 2836.8000 S61 P104 252 N S61->C113->P104
3436.9000 M803 10000 2 3256.9000 S80 P104 245 N S80->C113->P104
3493.8000 M463 10000 3 3313.8000 S46 P104 244 N S46->C129->C113->P104
3493.9000 M462 10000 3 3373.9000 S46 P104 243 N S46->C129->C113->P104
3494.0000 M467 10000 3 3074.0000 S46 P104 248 N S46->C129->C113->P104
3593.2000 M572 10000 3 3473.2000 S57 P100 242 N S57->C153->C134->P100
3593.3000 M573 10000 3 3413.3000 S57 P100 243 N S57->C153->C134->P100
3593.4000 M178 10000 4 3113.4000 S17 P100 248 N S17->C138->S61->C134->P100
3593.5000 M419 10000 4 3053.5000 S41 P100 249 N S41->C138->S61->C134->P100
3593.6000 M322 10000 4 3473.6000 S32 P100 242 N S32->C138->S61->C134->P100
3593.7000 M415 10000 4 3293.7000 S41 P100 245 N S41->C138->S61->C134->P100
3593.8000 M324 10000 4 3353.8000 S32 P100 244 N S32->C138->S61->C134->P100
3593.9000 M179 10000 4 3053.9000 S17 P100 249 N S17->C138->S61->C134->P100
3594.0000 M327 10000 4 3174.0000 S32 P100 247 N S32->C138->S61->C134->P100
3594.1000 M3210 10000 4 2994.1000 S32 P100 250 N S32->C138->S61->C134->P100
3741.8000 M464 10000 3 3501.8000 S46 P102 241 N S46->C129->C127->P102
3741.9000 M662 10000 4 3621.9000 S66 P102 239 N S66->C151->C122->C127->P102
3742.0000 M703 10000 4 3562.0000 S70 P102 240 N S70->C129->S30->C127->P102
3742.1000 M782 10000 4 3622.1000 S78 P102 239 N S78->C122->S39->C127->P102
3742.2000 M707 10000 4 3322.2000 S70 P102 244 N S70->C129->S30->C127->P102
3742.3000 M1710 10000 4 3142.3000 S17 P102 247 N S17->C138->C129->C127->P102
3742.4000 M473 10000 2 3562.4000 S47 P102 240 N S47->C127->P102
3742.5000 M268 10000 4 3262.5000 S26 P102 245 N S26->C137->S27->C127->P102
3742.6000 M163 10000 5 3562.6000 S16 P102 240 N S16->C135->S31->C122->C127->P102
3830.1000 M141 10000 4 3770.1000 S14 P101 237 N S14->C118->C112->C143->P101
3830.2000 M685 10000 6 3530.2000 S68 P101 241 N S68->C131->C132->C142->C137->C143->P101
3830.3000 M63 10000 7 3650.3000 S6 P101 239 N S6->C109->S43->C122->C142->C137->C143->P101
3830.4000 M485 10000 4 3530.4000 S48 P101 241 N S48->C131->S91->C143->P101
3830.5000 M213 10000 2 3650.5000 S21 P101 239 N S21->C143->P101
3830.6000 M8810 10000 4 3230.6000 S88 P101 246 N S88->C137->S21->C143->P101
3830.7000 M905 10000 5 3530.7000 S90 P101 241 N S90->C147->C137->S21->C143->P101
3830.8000 M2110 10000 2 3230.8000 S21 P101 246 N S21->C143->P101
3830.9000 M293 10000 4 3650.9000 S29 P101 239 N S29->C131->S91->C143->P101
3831.0000 M929 10000 4 3291.0000 S92 P101 245 N S92->C112->C118->C143->P101
3831.1000 M55 10000 8 3531.1000 S5 P101 241 N S5->C134->C136->S98->C147->C137->S21->C143->P101
3831.2000 M3910 10000 6 3231.2000 S39 P101 246 N S39->C131->S91->C112->C118->C143->P101
3831.3000 M816 10000 4 3471.3000 S81 P101 242 N S81->C140->S21->C143->P101
3831.4000 M8510 10000 2 3231.4000 S85 P101 246 N S85->C143->P101
3831.5000 M812 10000 4 3711.5000 S81 P101 238 N S81->C140->S21->C143->P101
3831.6000 M236 10000 5 3471.6000 S23 P101 242 N S23->C147->C137->S21->C143->P101
3831.7000 M159 10000 4 3291.7000 S15 P101 245 N S15->C112->C118->C143->P101
3831.8000 M525 10000 5 3531.8000 S52 P101 241 N S52->C145->C137->S21->C143->P101
3831.9000 M376 10000 4 3471.9000 S37 P101 242 N S37->C137->S21->C143->P101
3832.0000 M391 10000 6 3772.0000 S39 P101 237 N S39->C131->S91->C112->C118->C143->P101
3832.1000 M951 10000 4 3772.1000 S95 P101 237 N S95->C142->C137->C143->P101
3832.2000 M145 10000 2 3532.2000 S14 P101 241 N S14->C143->P101
3832.3000 M855 10000 4 3532.3000 S85 P101 241 N S85->C154->C118->C143->P101
3832.4000 M454 10000 4 3592.4000 S45 P101 240 N S45->C118->C106->C143->P101
3832.5000 M859 10000 2 3292.5000 S85 P101 245 N S85->C143->P101
3832.6000 M452 10000 2 3712.6000 S45 P101 238 N S45->C143->P101
3832.7000 M711 10000 5 3772.7000 S71 P101 237 N S71->C145->C136->S48->C143->P101
3832.8000 M734 10000 5 3592.8000 S73 P101 240 N S73->C125->C131->S14->C143->P101
3832.9000 M941 10000 4 3772.9000 S94 P101 237 N S94->C131->C107->C143->P101
3833.0000 M686 10000 6 3473.0000 S68 P101 242 N S68->C131->C132->C142->C137->C143->P101
3833.1000 M326 10000 4 3473.1000 S32 P101 242 N S32->C138->S34->C143->P101
3833.2000 M683 10000 4 3653.2000 S68 P101 239 N S68->C132->S48->C143->P101
3833.3000 M264 10000 5 3593.3000 S26 P101 240 N S26->C109->C132->S48->C143->P101
3833.4000 M215 10000 2 3533.4000 S21 P101 241 N S21->C143->P101
3883.6000 M48 10000 4 3403.6000 S4 P103 243 N S4->C111->S83->C126->P103
3883.7000 M408 10000 3 3403.7000 S40 P103 243 N S40->C150->C126->P103
3883.8000 M410 10000 3 3283.8000 S4 P103 245 N S4->C111->C126->P103
3883.9000 M742 10000 6 3763.9000 S74 P103 237 N S74->C140->C150->C105->S83->C126->P103
3884.0000 M363 10000 4 3704.0000 S36 P103 238 N S36->C105->S83->C126->P103
3884.1000 M984 10000 3 3644.1000 S98 P103 239 N S98->C111->C126->P103
3884.2000 M839 10000 4 3344.2000 S83 P103 244 N S83->C105->S89->C126->P103
3884.3000 M385 10000 4 3584.3000 S38 P103 240 N S38->C129->C150->C126->P103
3884.4000 M5310 10000 4 3284.4000 S53 P103 245 N S53->C111->S83->C126->P103
3884.5000 M741 10000 6 3824.5000 S74 P103 236 N S74->C140->C150->C105->S83->C126->P103
3884.6000 M834 10000 4 3644.6000 S83 P103 239 N S83->C105->S89->C126->P103
3884.7000 M831 10000 4 3824.7000 S83 P103 236 N S83->C105->S89->C126->P103
3884.8000 M536 10000 3 3524.8000 S53 P103 241 N S53->C111->C126->P103
3884.9000 M407 10000 3 3464.9000 S40 P103 242 N S40->C150->C126->P103
3885.0000 M837 10000 4 3465.0000 S83 P103 242 N S83->C105->S89->C126->P103
3885.1000 M899 10000 2 3345.1000 S89 P103 244 N S89->C126->P103
3885.2000 M657 10000 3 3465.2000 S65 P103 242 N S65->C111->C126->P103
3885.3000 M384 10000 6 3645.3000 S38 P103 239 N S38->C129->C150->C105->S83->C126->P103
3885.4000 M123 10000 4 3705.4000 S12 P103 238 N S12->C105->S83->C126->P103
3885.5000 M986 10000 3 3525.5000 S98 P103 241 N S98->C111->C126->P103
3885.6000 M743 10000 6 3705.6000 S74 P103 238 N S74->C140->C150->C105->S83->C126->P103
3946.7000 M671 10000 4 3886.7000 S67 P102 235 N S67->C127->S9->C125->P102
4048.9000 M693 10000 6 3868.9000 S69 P100 235 N S69->C132->S59->C106->S85->C118->P100
4049.0000 M696 10000 6 3689.0000 S69 P100 238 N S69->C132->S59->C106->S85->C118->P100
4049.1000 M354 10000 6 3809.1000 S35 P100 236 N S35->C132->S59->C106->S85->C118->P100
4049.2000 M353 10000 6 3869.2000 S35 P100 235 N S35->C132->S59->C106->S85->C118->P100
4129.8000 M675 10000 4 3829.8000 S67 P102 236 N S67->C127->S61->C134->P102
4129.9000 M328 10000 4 3649.9000 S32 P102 239 N S32->C138->S61->C134->P102
4130.0000 M673 10000 4 3950.0000 S67 P102 234 N S67->C127->S61->C134->P102
4130.1000 M325 10000 4 3830.1000 S32 P102 236 N S32->C138->S61->C134->P102
4130.2000 M677 10000 4 3710.2000 S67 P102 238 N S67->C127->S61->C134->P102
