# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
496.7000 M794 10000 6 256.7000 S79 P102 295 N S79->C216->C106->C118->C185->C135->P102
496.7000 M277 10000 4 76.7000 S27 P102 298 N S27->C142->S91->C135->P102
496.7000 M05 10000 3 196.7000 S0 P102 296 N S0->C185->C135->P102
496.7000 M142 10000 4 376.7000 S14 P102 293 N S14->C118->C185->C135->P102
496.7000 M144 10000 4 256.7000 S14 P102 295 N S14->C118->C185->C135->P102
496.7000 M96 10000 3 136.7000 S9 P102 297 N S9->C132->C135->P102
496.7000 M823 10000 7 316.7000 S82 P102 294 N S82->C188->S45->C210->C118->C185->C135->P102
496.7000 M944 10000 4 256.7000 S94 P102 295 N S94->C118->C185->C135->P102
496.7000 M271 10000 4 436.7000 S27 P102 292 N S27->C142->S91->C135->P102
496.7000 M451 10000 7 436.7000 S45 P102 292 N S45->C107->S82->C210->C118->C185->C135->P102
496.7000 M294 10000 6 256.7000 S29 P102 295 N S29->C108->S27->C142->S91->C135->P102
496.7000 M562 10000 6 376.7000 S56 P102 293 N S56->C204->S39->C142->S91->C135->P102
496.7000 M926 10000 4 136.7000 S92 P102 297 N S92->C112->C185->C135->P102
525.4000 M322 10000 7 405.4000 S32 P100 293 N S32->C165->S1->C200->C125->C175->C152->P100
525.4000 M442 10000 9 405.4000 S44 P100 293 N S44->C209->C131->C158->C167->C200->C125->C175->C152->P100
525.4000 M642 10000 6 405.4000 S64 P100 293 N S64->C167->C200->C125->C175->C152->P100
540.0000 M289 10000 1 0.0000 S28 P102 300 N S28->P102
557.5000 M862 10000 2 437.5000 S86 P103 292 N S86->C123->P103
557.5000 M861 10000 2 497.5000 S86 P103 291 N S86->C123->P103
618.6000 M327 10000 3 198.6000 S32 P100 296 N S32->C143->C175->P100
618.6000 M324 10000 3 378.6000 S32 P100 293 N S32->C143->C175->P100
618.6000 M238 10000 3 138.6000 S23 P100 297 N S23->C143->C175->P100
618.6000 M995 10000 3 318.6000 S99 P100 294 N S99->C143->C175->P100
618.6000 M57 10000 4 198.6000 S5 P100 296 N S5->C148->C143->C175->P100
618.6000 M58 10000 4 138.6000 S5 P100 297 N S5->C148->C143->C175->P100
619.6000 M49 10000 2 79.6000 S4 P100 298 N S4->C175->P100
624.4000 M279 10000 3 84.4000 S27 P102 298 N S27->C111->S28->P102
624.4000 M398 10000 3 144.4000 S39 P102 297 N S39->C111->S28->P102
624.4000 M297 10000 3 204.4000 S29 P102 296 N S29->C111->S28->P102
624.4000 M298 10000 3 144.4000 S29 P102 297 N S29->C111->S28->P102
636.8000 M216 10000 8 276.8000 S21 P102 295 N S21->C183->P100->C175->C129->C222->C120->S28->P102
636.8000 M321 10000 11 576.8000 S32 P102 290 N S32->C165->S1->C200->C125->C175->C152->C129->C222->C120->S28->P102
636.8000 M597 10000 6 216.8000 S59 P102 296 N S59->C107->C132->C222->C120->S28->P102
636.8000 M234 10000 5 396.8000 S23 P102 293 N S23->C129->C222->C120->S28->P102
636.8000 M595 10000 6 336.8000 S59 P102 294 N S59->C107->C132->C222->C120->S28->P102
636.8000 M262 10000 8 516.8000 S26 P102 291 N S26->C183->P100->C175->C129->C222->C120->S28->P102
636.8000 M826 10000 6 276.8000 S82 P102 295 N S82->C107->C132->C222->C120->S28->P102
636.8000 M12 10000 9 516.8000 S1 P102 291 N S1->C200->C125->C175->C152->C129->C222->C120->S28->P102
636.8000 M43 10000 5 456.8000 S4 P102 292 N S4->C129->C222->C120->S28->P102
636.8000 M47 10000 5 216.8000 S4 P102 296 N S4->C129->C222->C120->S28->P102
636.8000 M53 10000 7 456.8000 S5 P102 292 N S5->C152->C175->C129->C222->C120->S28->P102
636.8000 M54 10000 7 396.8000 S5 P102 293 N S5->C152->C175->C129->C222->C120->S28->P102
636.8000 M532 10000 10 516.8000 S53 P102 291 N S53->C128->S98->C118->C152->C175->C129->C222->C120->S28->P102
636.8000 M652 10000 11 516.8000 S65 P102 291 N S65->C158->C167->C200->C125->C175->C152->C129->C222->C120->S28->P102
679.6000 M910 10000 2 79.6000 S9 P102 298 N S9->C111->P102
679.6000 M919 10000 3 139.6000 S91 P102 297 N S91->C185->C111->P102
679.6000 M158 10000 3 199.6000 S15 P102 296 N S15->C185->C111->P102
679.6000 M858 10000 4 199.6000 S85 P102 296 N S85->C185->S9->C111->P102
704.0000 M218 10000 6 224.0000 S21 P102 296 N S21->C116->S39->C108->C111->S28->P102
704.0000 M818 10000 6 224.0000 S81 P102 296 N S81->C116->S39->C108->C111->S28->P102
704.0000 M268 10000 6 224.0000 S26 P102 296 N S26->C135->S29->C108->C111->S28->P102
718.5000 M91 10000 5 658.5000 S9 P104 289 N S9->C154->C204->S21->C203->P104
718.5000 M455 10000 7 418.5000 S45 P104 293 N S45->C154->C148->C125->C116->S21->C203->P104
718.5000 M211 10000 2 658.5000 S21 P104 289 N S21->C203->P104
718.5000 M453 10000 8 538.5000 S45 P104 291 N S45->C107->C154->C148->C125->C116->S21->C203->P104
718.5000 M682 10000 8 598.5000 S68 P104 290 N S68->C142->C111->C214->C125->C116->S21->C203->P104
718.5000 M323 10000 3 538.5000 S32 P104 291 N S32->C165->C203->P104
718.5000 M592 10000 8 598.5000 S59 P104 290 N S59->C118->C154->C148->C125->C116->S21->C203->P104
718.5000 M233 10000 9 538.5000 S23 P104 291 N S23->C129->S4->C154->C148->C125->C116->S21->C203->P104
718.5000 M912 10000 7 598.5000 S91 P104 290 N S91->C108->C148->C125->C116->S21->C203->P104
718.5000 M911 10000 5 658.5000 S91 P104 289 N S91->C135->C204->S21->C203->P104
718.5000 M221 10000 10 658.5000 S22 P104 289 N S22->C163->S92->C112->C154->C148->C125->C116->S21->C203->P104
718.5000 M901 10000 14 658.5000 S90 P104 289 N S90->C220->C185->C118->C152->C175->C129->S4->C154->C148->C125->C116->S21->C203->P104
718.5000 M374 10000 12 478.5000 S37 P104 292 N S37->C183->P100->C175->C129->S4->C154->C148->C125->C116->S21->C203->P104
718.5000 M493 10000 7 538.5000 S49 P104 291 N S49->C154->C148->C125->C116->S21->C203->P104
718.5000 M378 10000 5 238.5000 S37 P104 296 N S37->C125->C116->S21->C203->P104
718.5000 M377 10000 7 298.5000 S37 P104 295 N S37->C154->C148->C125->C116->S21->C203->P104
718.5000 M815 10000 4 418.5000 S81 P104 293 N S81->C217->S21->C203->P104
718.5000 M481 10000 5 658.5000 S48 P104 289 N S48->C135->C204->S21->C203->P104
718.5000 M487 10000 7 298.5000 S48 P104 295 N S48->C111->C214->C125->C116->S21->C203->P104
718.5000 M924 10000 12 478.5000 S92 P104 292 N S92->C118->C152->C175->C129->S4->C154->C148->C125->C116->S21->C203->P104
718.5000 M923 10000 8 538.5000 S92 P104 291 N S92->C112->C154->C148->C125->C116->S21->C203->P104
718.5000 M275 10000 8 418.5000 S27 P104 293 N S27->C108->C111->C214->C125->C116->S21->C203->P104
718.5000 M274 10000 4 478.5000 S27 P104 292 N S27->C204->S21->C203->P104
718.5000 M394 10000 4 478.5000 S39 P104 292 N S39->C204->S21->C203->P104
718.5000 M393 10000 4 538.5000 S39 P104 291 N S39->C204->S21->C203->P104
718.5000 M712 10000 6 598.5000 S71 P104 290 N S71->C111->C117->C174->S21->C203->P104
718.5000 M04 10000 13 478.5000 S0 P104 292 N S0->C185->C118->C152->C175->C129->S4->C154->C148->C125->C116->S21->C203->P104
718.5000 M143 10000 8 538.5000 S14 P104 291 N S14->C107->C154->C148->C125->C116->S21->C203->P104
718.5000 M261 10000 4 658.5000 S26 P104 289 N S26->C183->S21->C203->P104
718.5000 M265 10000 4 418.5000 S26 P104 293 N S26->C183->S21->C203->P104
718.5000 M822 10000 9 598.5000 S82 P104 290 N S82->C210->C107->C154->C148->C125->C116->S21->C203->P104
718.5000 M392 10000 4 598.5000 S39 P104 290 N S39->C204->S21->C203->P104
718.5000 M295 10000 8 418.5000 S29 P104 293 N S29->C108->C111->C214->C125->C116->S21->C203->P104
718.5000 M616 10000 3 358.5000 S61 P104 294 N S61->C167->C203->P104
718.5000 M42 10000 7 598.5000 S4 P104 290 N S4->C154->C148->C125->C116->S21->C203->P104
718.5000 M41 10000 5 658.5000 S4 P104 289 N S4->C222->C132->S21->C203->P104
718.5000 M45 10000 7 418.5000 S4 P104 293 N S4->C154->C148->C125->C116->S21->C203->P104
718.5000 M983 10000 14 538.5000 S98 P104 291 N S98->C130->C185->C118->C152->C175->C129->S4->C154->C148->C125->C116->S21->C203->P104
718.5000 M982 10000 14 598.5000 S98 P104 290 N S98->C130->C185->C118->C152->C175->C129->S4->C154->C148->C125->C116->S21->C203->P104
718.5000 M194 10000 5 478.5000 S19 P104 292 N S19->C131->C143->C165->C203->P104
718.5000 M193 10000 5 538.5000 S19 P104 291 N S19->C131->C143->C165->C203->P104
718.5000 M765 10000 9 418.5000 S76 P104 293 N S76->C135->C124->C154->C148->C125->C116->S21->C203->P104
718.5000 M522 10000 6 598.5000 S52 P104 290 N S52->C111->C117->C174->S21->C203->P104
718.5000 M885 10000 10 418.5000 S88 P104 293 N S88->C175->C129->S4->C154->C148->C125->C116->S21->C203->P104
718.5000 M889 10000 5 178.5000 S88 P104 297 N S88->C125->C116->S21->C203->P104
726.5000 M422 10000 5 606.5000 S42 P100 289 N S42->C119->C148->C143->C175->P100
737.5000 M19 10000 2 197.5000 S1 P104 296 N S1->C203->P104
821.4000 M497 10000 2 401.4000 S49 P102 293 N S49->C185->P102
881.0000 M989 10000 3 341.0000 S98 P102 294 N S98->C106->C183->P102
881.0000 M537 10000 3 461.0000 S53 P102 292 N S53->C106->C183->P102
886.9000 M206 10000 4 526.9000 S20 P100 291 N S20->C222->C120->C214->P100
886.9000 M205 10000 4 586.9000 S20 P100 290 N S20->C222->C120->C214->P100
886.9000 M209 10000 3 346.9000 S20 P100 294 N S20->C120->C214->P100
886.9000 M208 10000 3 406.9000 S20 P100 293 N S20->C120->C214->P100
886.9000 M486 10000 3 526.9000 S48 P100 291 N S48->C111->C214->P100
886.9000 M2010 10000 3 286.9000 S20 P100 295 N S20->C120->C214->P100
886.9000 M156 10000 4 526.9000 S15 P100 291 N S15->C132->C120->C214->P100
886.9000 M827 10000 6 466.9000 S82 P100 292 N S82->C107->C132->C222->C120->C214->P100
921.2000 M85 10000 4 621.2000 S8 P102 289 N S8->C194->C151->C117->P102
921.2000 M87 10000 3 501.2000 S8 P102 291 N S8->C151->C117->P102
921.2000 M784 10000 3 681.2000 S78 P102 288 N S78->C151->C117->P102
921.2000 M782 10000 3 801.2000 S78 P102 286 N S78->C151->C117->P102
921.2000 M695 10000 3 621.2000 S69 P102 289 N S69->C151->C117->P102
921.2000 M352 10000 3 801.2000 S35 P102 286 N S35->C151->C117->P102
921.2000 M356 10000 3 561.2000 S35 P102 290 N S35->C151->C117->P102
921.2000 M357 10000 3 501.2000 S35 P102 291 N S35->C151->C117->P102
921.2000 M933 10000 4 741.2000 S93 P102 287 N S93->C213->C151->C117->P102
921.9000 M303 10000 6 741.9000 S30 P100 287 N S30->C190->S17->C133->C170->C143->P100
921.9000 M308 10000 3 441.9000 S30 P100 292 N S30->C170->C143->P100
921.9000 M472 10000 6 801.9000 S47 P100 286 N S47->C190->S17->C133->C170->C143->P100
921.9000 M474 10000 6 681.9000 S47 P100 288 N S47->C190->S17->C133->C170->C143->P100
921.9000 M343 10000 5 741.9000 S34 P100 287 N S34->C189->C218->C170->C143->P100
921.9000 M381 10000 7 861.9000 S38 P100 285 N S38->C162->S36->C192->C133->C170->C143->P100
921.9000 M121 10000 7 861.9000 S12 P100 285 N S12->C162->S36->C192->C133->C170->C143->P100
921.9000 M364 10000 5 681.9000 S36 P100 288 N S36->C192->C133->C170->C143->P100
921.9000 M383 10000 7 741.9000 S38 P100 287 N S38->C122->S12->C192->C133->C170->C143->P100
921.9000 M179 10000 4 381.9000 S17 P100 293 N S17->C133->C170->C143->P100
921.9000 M178 10000 4 441.9000 S17 P100 292 N S17->C133->C170->C143->P100
921.9000 M631 10000 4 861.9000 S63 P100 285 N S63->C133->C170->C143->P100
921.9000 M635 10000 4 621.9000 S63 P100 289 N S63->C133->C170->C143->P100
921.9000 M744 10000 6 681.9000 S74 P100 288 N S74->C190->S17->C133->C170->C143->P100
921.9000 M415 10000 4 621.9000 S41 P100 289 N S41->C133->C170->C143->P100
921.9000 M414 10000 6 681.9000 S41 P100 288 N S41->C190->S17->C133->C170->C143->P100
921.9000 M412 10000 6 801.9000 S41 P100 286 N S41->C190->S17->C133->C170->C143->P100
921.9000 M419 10000 4 381.9000 S41 P100 293 N S41->C133->C170->C143->P100
959.9000 M634 10000 3 719.9000 S63 P101 288 N S63->C133->C122->P101
959.9000 M361 10000 4 899.9000 S36 P101 285 N S36->C162->S12->C122->P101
959.9000 M125 10000 4 659.9000 S12 P101 289 N S12->C105->C133->C122->P101
959.9000 M701 10000 3 899.9000 S70 P101 285 N S70->C192->C122->P101
959.9000 M404 10000 2 719.9000 S40 P101 288 N S40->C122->P101
959.9000 M402 10000 2 839.9000 S40 P101 286 N S40->C122->P101
959.9000 M705 10000 4 659.9000 S70 P101 289 N S70->C162->C133->C122->P101
959.9000 M706 10000 4 599.9000 S70 P101 290 N S70->C105->C133->C122->P101
959.9000 M4010 10000 2 359.9000 S40 P101 294 N S40->C122->P101
965.5000 M914 10000 4 725.5000 S91 P100 287 N S91->C135->S21->C147->P100
965.5000 M918 10000 9 485.5000 S91 P100 291 N S91->C142->C108->S29->C135->S81->C120->S21->C147->P100
965.5000 M959 10000 5 425.5000 S95 P100 292 N S95->C157->C139->C221->C147->P100
965.5000 M4810 10000 8 365.5000 S48 P100 293 N S48->C108->S29->C135->S81->C120->S21->C147->P100
965.5000 M946 10000 9 605.5000 S94 P100 289 N S94->C163->S14->C185->C111->C156->C179->C174->C147->P100
965.5000 M9110 10000 7 365.5000 S91 P100 293 N S91->C185->C111->C156->C179->C174->C147->P100
965.5000 M603 10000 5 785.5000 S60 P100 286 N S60->C219->C179->C174->C147->P100
965.5000 M514 10000 3 725.5000 S51 P100 287 N S51->C221->C147->P100
965.5000 M512 10000 3 845.5000 S51 P100 285 N S51->C221->C147->P100
965.5000 M768 10000 4 485.5000 S76 P100 291 N S76->C135->S21->C147->P100
965.5000 M435 10000 4 665.5000 S43 P100 288 N S43->C177->C221->C147->P100
965.5000 M542 10000 5 845.5000 S54 P100 285 N S54->C150->C157->C221->C147->P100
965.5000 M547 10000 5 545.5000 S54 P100 290 N S54->C150->C157->C221->C147->P100
965.5000 M544 10000 5 725.5000 S54 P100 287 N S54->C150->C157->C221->C147->P100
965.5000 M693 10000 3 785.5000 S69 P100 286 N S69->C221->C147->P100
965.5000 M696 10000 3 605.5000 S69 P100 289 N S69->C221->C147->P100
965.5000 M687 10000 4 545.5000 S68 P100 290 N S68->C179->C174->C147->P100
965.5000 M102 10000 5 845.5000 S10 P100 285 N S10->C180->C144->C221->C147->P100
965.5000 M498 10000 6 485.5000 S49 P100 291 N S49->C185->C132->C179->C174->C147->P100
965.5000 M489 10000 8 425.5000 S48 P100 292 N S48->C108->S29->C135->S81->C120->S21->C147->P100
965.5000 M399 10000 5 425.5000 S39 P100 292 N S39->C111->C135->S21->C147->P100
965.5000 M7510 10000 4 365.5000 S75 P100 293 N S75->S95->C221->C147->P100
965.5000 M267 10000 4 545.5000 S26 P100 290 N S26->C135->S21->C147->P100
965.5000 M148 10000 7 485.5000 S14 P100 291 N S14->C185->C111->C156->C179->C174->C147->P100
965.5000 M299 10000 5 425.5000 S29 P100 292 N S29->C111->C135->S21->C147->P100
965.5000 M288 10000 5 485.5000 S28 P100 291 N S28->P102->C135->S21->C147->P100
965.5000 M287 10000 5 545.5000 S28 P100 290 N S28->P102->C135->S21->C147->P100
965.5000 M66 10000 5 605.5000 S6 P100 289 N S6->C150->C157->C221->C147->P100
986.0000 M432 10000 7 866.0000 S43 P102 285 N S43->C177->C221->C147->C179->C120->C132->P102
986.0000 M437 10000 7 566.0000 S43 P102 290 N S43->C177->C221->C147->C179->C120->C132->P102
986.0000 M546 10000 8 626.0000 S54 P102 289 N S54->C150->C157->C221->C147->C179->C120->C132->P102
986.0000 M958 10000 7 506.0000 S95 P102 291 N S95->C144->C221->C147->C179->C120->C132->P102
986.0000 M956 10000 8 626.0000 S95 P102 289 N S95->S75->C157->C221->C147->C179->C120->C132->P102
986.0000 M753 10000 5 806.0000 S75 P102 286 N S75->C147->C179->C120->C132->P102
986.0000 M61 10000 8 926.0000 S6 P102 284 N S6->C150->C157->C221->C147->C179->C120->C132->P102
986.0000 M68 10000 8 506.0000 S6 P102 291 N S6->C150->C157->C221->C147->C179->C120->C132->P102
992.2000 M831 10000 9 932.2000 S83 P103 284 N S83->C140->S3->C184->C123->C159->C166->C153->C136->P103
992.2000 M834 10000 9 752.2000 S83 P103 287 N S83->C140->S3->C184->C123->C159->C166->C153->C136->P103
992.2000 M578 10000 2 512.2000 S57 P103 291 N S57->C136->P103
992.2000 M181 10000 2 932.2000 S18 P103 284 N S18->C136->P103
992.2000 M623 10000 4 812.2000 S62 P103 286 N S62->C153->C195->C136->P103
992.2000 M622 10000 4 872.2000 S62 P103 285 N S62->C153->C195->C136->P103
992.2000 M507 10000 4 572.2000 S50 P103 290 N S50->C176->S87->C136->P103
992.2000 M244 10000 4 752.2000 S24 P103 287 N S24->C197->C187->C136->P103
1018.4000 M829 10000 8 478.4000 S82 P100 292 N S82->C124->C129->C128->C149->C134->S23->C170->P100
1018.4000 M948 10000 6 538.4000 S94 P100 291 N S94->C128->C149->C134->S23->C170->P100
1018.4000 M972 10000 5 898.4000 S97 P100 285 N S97->C184->C134->S23->C170->P100
1018.4000 M971 10000 5 958.4000 S97 P100 284 N S97->C184->C134->S23->C170->P100
1018.4000 M961 10000 9 958.4000 S96 P100 284 N S96->C166->C123->C184->C140->S55->C134->S23->C170->P100
1018.4000 M964 10000 9 778.4000 S96 P100 287 N S96->C166->C123->C184->C140->S55->C134->S23->C170->P100
1018.4000 M963 10000 9 838.4000 S96 P100 286 N S96->C166->C123->C184->C140->S55->C134->S23->C170->P100
1018.4000 M725 10000 7 718.4000 S72 P100 288 N S72->C149->C140->S55->C134->S23->C170->P100
1018.4000 M724 10000 7 778.4000 S72 P100 287 N S72->C149->C140->S55->C134->S23->C170->P100
1018.4000 M728 10000 7 538.4000 S72 P100 291 N S72->C149->C140->S55->C134->S23->C170->P100
1018.4000 M872 10000 8 898.4000 S87 P100 285 N S87->C176->C184->C140->S55->C134->S23->C170->P100
1018.4000 M865 10000 8 718.4000 S86 P100 288 N S86->C123->C184->C140->S55->C134->S23->C170->P100
1018.4000 M506 10000 8 658.4000 S50 P100 289 N S50->C176->C184->C140->S55->C134->S23->C170->P100
1018.4000 M894 10000 6 778.4000 S89 P100 287 N S89->C140->S55->C134->S23->C170->P100
1018.4000 M539 10000 7 478.4000 S53 P100 292 N S53->C106->C152->C148->C134->S23->C170->P100
1018.4000 M658 10000 6 538.4000 S65 P100 291 N S65->C197->C131->C134->S23->C170->P100
1018.4000 M558 10000 5 538.4000 S55 P100 291 N S55->C208->C134->S23->C170->P100
1018.4000 M572 10000 10 898.4000 S57 P100 285 N S57->C136->S87->C176->C184->C140->S55->C134->S23->C170->P100
1018.4000 M571 10000 10 958.4000 S57 P100 284 N S57->C136->S87->C176->C184->C140->S55->C134->S23->C170->P100
1018.4000 M573 10000 10 838.4000 S57 P100 286 N S57->C136->S87->C176->C184->C140->S55->C134->S23->C170->P100
1018.4000 M449 10000 5 478.4000 S44 P100 292 N S44->C208->C134->S23->C170->P100
1018.4000 M598 10000 9 538.4000 S59 P100 291 N S59->C124->C183->C106->C152->C148->C134->S23->C170->P100
1018.4000 M225 10000 8 718.4000 S22 P100 288 N S22->C112->C118->C128->C149->C134->S23->C170->P100
1018.4000 M3210 10000 6 418.4000 S32 P100 293 N S32->C202->C148->C134->S23->C170->P100
1018.4000 M128 10000 5 538.4000 S12 P100 291 N S12->C192->C134->S23->C170->P100
1018.4000 M369 10000 5 478.4000 S36 P100 292 N S36->C192->C134->S23->C170->P100
1018.4000 M248 10000 5 538.4000 S24 P100 291 N S24->C149->C134->S23->C170->P100
1018.4000 M126 10000 7 658.4000 S12 P100 289 N S12->C171->S70->C192->C134->S23->C170->P100
1018.4000 M388 10000 5 538.4000 S38 P100 291 N S38->C192->C134->S23->C170->P100
1018.4000 M387 10000 7 598.4000 S38 P100 290 N S38->C171->S70->C192->C134->S23->C170->P100
1018.4000 M17 10000 6 598.4000 S1 P100 290 N S1->C197->C131->C134->S23->C170->P100
1018.4000 M18 10000 6 538.4000 S1 P100 291 N S1->C197->C131->C134->S23->C170->P100
1018.4000 M22 10000 9 898.4000 S2 P100 285 N S2->C166->C123->C184->C140->S55->C134->S23->C170->P100
1018.4000 M21 10000 9 958.4000 S2 P100 284 N S2->C166->C123->C184->C140->S55->C134->S23->C170->P100
1018.4000 M35 10000 7 718.4000 S3 P100 288 N S3->C169->C140->S55->C134->S23->C170->P100
1018.4000 M37 10000 7 598.4000 S3 P100 290 N S3->C184->C140->S55->C134->S23->C170->P100
1032.8000 M662 10000 9 912.8000 S66 P102 284 N S66->C207->C172->C178->C186->C204->C116->C185->S28->P102
1082.2000 M8210 10000 6 482.2000 S82 P101 291 N S82->C124->C129->C128->C149->C148->P101
1082.2000 M903 10000 6 902.2000 S90 P101 284 N S90->C181->C199->C110->C119->C148->P101
1082.2000 M902 10000 9 962.2000 S90 P101 283 N S90->C185->C118->C152->C175->C129->S4->C154->C148->P101
1082.2000 M813 10000 5 902.2000 S81 P101 284 N S81->C217->S21->C183->C148->P101
1082.2000 M812 10000 5 962.2000 S81 P101 283 N S81->C217->S21->C183->C148->P101
1082.2000 M816 10000 6 722.2000 S81 P101 287 N S81->C217->S21->C203->C202->C148->P101
1082.2000 M929 10000 4 542.2000 S92 P101 290 N S92->C128->C149->C148->P101
1082.2000 M927 10000 4 662.2000 S92 P101 288 N S92->C128->C149->C148->P101
1082.2000 M711 10000 8 1022.2000 S71 P101 282 N S71->C111->C117->C174->S21->C203->C202->C148->P101
1082.2000 M832 10000 5 962.2000 S83 P101 283 N S83->C140->S55->C134->C148->P101
1082.2000 M951 10000 11 1022.2000 S95 P101 282 N S95->S75->C147->C218->C214->C125->C116->S21->C203->C202->C148->P101
1082.2000 M821 10000 4 1022.2000 S82 P101 282 N S82->C107->C154->C148->P101
1082.2000 M941 10000 4 1022.2000 S94 P101 282 N S94->C112->C154->C148->P101
1082.2000 M947 10000 5 662.2000 S94 P101 288 N S94->C188->C128->C149->C148->P101
1082.2000 M824 10000 7 842.2000 S82 P101 285 N S82->C188->S45->C210->C118->C154->C148->P101
1082.2000 M708 10000 4 602.2000 S70 P101 289 N S70->C192->C134->C148->P101
1082.2000 M855 10000 3 782.2000 S85 P101 286 N S85->C156->C148->P101
1082.2000 M854 10000 4 842.2000 S85 P101 285 N S85->C132->C156->C148->P101
